Date,Net Sales/Income from operations,Other Operating Income,Total Income From Operations,Consumption of Raw Materials,Purchase of Traded Goods,Increase/Decrease in Stocks,Employees Cost,Depreciation,Other Expenses,"P/L Before Other Inc. , Int., Excpt. Items & Tax",Other Income,"P/L Before Int., Excpt. Items & Tax",Interest,P/L Before Exceptional Items & Tax,Exceptional Items,P/L Before Tax,Tax,P/L After Tax from Ordinary Activities,Net Profit/(Loss) For the Period,Equity Share Capital,Basic EPS,Diluted EPS,No Of Shares (Crores),Share Holding (%),- Number of shares (Crores),- Per. of shares (as a % of the total sh. of prom. and promoter group),- Per. of shares (as a % of the total Share Cap. of the company)
2017-06-30,1386.79,3.84,1390.63,584.15,273.11,134.46,80.74,13.21,241.24,63.72,4.66,68.38,3.32,65.06,0.0,65.06,18.2,46.86,46.86,19.13,4.9,4.88,0.0,0.0,0.0,0.0,0.0
2017-09-30,764.29,1.06,765.35,368.01,91.24,30.6,90.3,14.54,143.02,27.64,2.9,30.54,4.43,26.11,0.0,26.11,8.1,18.01,18.01,19.17,1.88,1.87,0.0,0.0,0.0,0.0,0.0
2017-12-31,901.12,1.29,902.41,474.34,174.19,-64.57,90.07,15.82,180.05,32.51,1.98,34.49,5.97,28.52,12.58,41.1,9.09,32.01,32.01,19.18,3.34,3.33,0.0,0.0,0.0,0.0,0.0
2018-03-31,1371.97,0.0,1371.97,720.14,522.05,-293.95,97.66,17.0,245.56,63.51,3.85,67.36,9.15,58.21,5.27,63.48,18.43,45.05,45.05,19.2,4.69,4.68,0.0,0.0,0.0,0.0,0.0
2018-06-30,1382.93,0.0,1382.93,523.69,280.81,173.94,87.84,14.8,191.14,110.71,3.13,113.84,10.93,102.91,15.18,118.09,32.28,85.81,85.81,19.23,8.93,8.92,0.0,0.0,0.0,0.0,0.0
2018-09-30,922.84,0.0,922.84,463.53,95.5,67.0,93.54,15.58,157.34,30.35,4.91,35.26,10.61,24.65,-2.72,21.93,7.53,14.4,14.4,19.26,1.5,1.5,0.0,0.0,0.0,0.0,0.0
2018-12-31,996.61,0.0,996.61,586.57,108.34,63.55,93.94,16.92,107.55,19.74,9.95,29.69,12.39,17.3,-36.3,-19.0,0.86,-19.86,-19.86,19.26,-2.06,-2.06,0.0,0.0,0.0,0.0,0.0
2019-03-31,1481.32,0.0,1481.32,961.21,306.09,-147.24,97.37,10.99,174.7,78.2,5.12,83.32,21.88,61.44,-2.61,58.83,17.39,41.44,41.44,19.26,4.3,4.3,0.0,0.0,0.0,0.0,0.0
2019-06-30,1470.67,0.0,1470.67,725.74,206.63,174.35,97.94,19.66,156.44,89.91,23.61,113.52,8.68,104.84,0.0,104.84,30.61,74.23,74.23,19.26,7.71,7.71,0.0,0.0,0.0,0.0,0.0
2019-09-30,1056.23,0.0,1056.23,643.95,107.18,41.87,103.89,20.8,116.38,22.16,9.49,31.65,7.37,24.28,-1.71,22.57,9.78,12.79,12.79,19.26,1.33,1.33,0.0,0.0,0.0,0.0,0.0
2019-12-31,1062.76,0.0,1062.76,690.55,137.48,-20.0,107.41,21.59,116.63,9.1,5.69,14.79,8.41,6.38,-1.57,4.81,4.22,0.59,0.59,19.26,0.06,0.06,0.0,0.0,0.0,0.0,0.0
2020-03-31,1196.83,0.0,1196.83,806.72,287.69,-195.69,105.71,22.29,160.64,9.47,34.64,44.11,7.91,36.2,-0.75,35.45,2.19,33.26,33.26,19.26,3.45,3.45,0.0,0.0,0.0,0.0,0.0
2020-06-30,526.2,0.0,526.2,171.68,120.86,114.45,58.98,19.89,72.94,-32.6,7.54,-25.06,19.17,-44.23,0.0,-44.23,-13.71,-30.52,-30.52,19.26,-3.17,-3.17,0.0,0.0,0.0,0.0,0.0
2020-09-30,803.77,0.0,803.77,455.81,56.26,101.26,77.2,19.62,70.79,22.83,7.81,30.64,18.81,11.83,0.0,11.83,4.25,7.58,7.58,19.26,0.79,0.79,0.0,0.0,0.0,0.0,0.0
2020-12-31,1020.71,0.0,1020.71,662.4,269.51,-148.89,89.45,24.94,81.23,42.07,7.08,49.15,15.97,33.18,0.0,33.18,9.6,23.58,23.58,19.26,2.45,2.45,0.0,0.0,0.0,0.0,0.0
2021-03-31,1491.55,0.0,1491.55,926.5,286.55,-41.33,99.61,23.89,124.58,71.75,39.74,111.49,13.94,97.55,0.0,97.55,32.29,65.26,65.26,19.26,6.78,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-30,954.34,0.0,954.34,516.55,160.2,49.83,97.81,19.22,95.04,15.69,9.89,25.58,11.7,13.88,0.0,13.88,4.72,9.16,9.16,19.26,0.95,0.95,0.0,0.0,0.0,0.0,0.0
2021-09-30,1094.4,0.0,1094.4,687.7,139.17,21.56,102.11,19.45,88.77,35.64,9.14,44.78,12.0,32.78,0.0,32.78,11.62,21.16,21.16,19.26,2.2,2.2,0.0,0.0,0.0,0.0,0.0
2021-12-31,1328.13,0.0,1328.13,931.01,255.9,-145.62,105.6,20.37,101.86,59.01,11.82,70.83,12.96,57.87,0.0,57.87,19.82,38.05,38.05,19.26,3.95,3.95,0.0,0.0,0.0,0.0,0.0
2022-03-31,2000.12,0.0,2000.12,1243.75,333.14,25.63,116.38,21.45,159.05,100.72,5.25,105.97,14.75,91.22,0.0,91.22,31.85,59.37,59.37,19.26,6.16,6.16,0.0,0.0,0.0,0.0,0.0
2022-06-30,1847.9,0.0,1847.9,1114.18,286.27,67.53,113.89,21.82,149.73,94.48,9.25,103.73,12.53,91.2,0.0,91.2,23.89,67.31,67.31,19.26,6.99,6.99,0.0,0.0,0.0,0.0,0.0
2022-09-30,1411.14,0.0,1411.14,1002.37,153.73,-63.84,118.48,23.6,130.35,46.45,8.28,54.73,13.93,40.8,0.0,40.8,10.68,30.12,30.12,19.26,3.13,3.13,0.0,0.0,0.0,0.0,0.0
2022-12-31,1648.59,0.0,1648.59,1172.22,191.87,-77.4,123.68,14.76,143.03,80.43,5.53,85.96,15.86,70.1,0.0,70.1,18.01,52.09,52.09,19.26,5.41,5.41,0.0,0.0,0.0,0.0,0.0
2023-03-31,2426.77,0.0,2426.77,1470.87,503.17,-75.88,140.3,20.16,227.36,140.79,6.76,147.55,15.86,131.69,170.81,302.5,85.44,217.06,217.06,19.26,22.54,22.54,0.0,0.0,0.0,0.0,0.0
2023-06-30,2080.64,0.0,2080.64,1141.7,489.79,17.4,130.16,17.97,174.31,109.31,9.49,118.8,15.35,103.45,0.0,103.45,26.38,77.07,77.07,38.52,4.0,4.0,0.0,0.0,0.0,0.0,0.0
2023-09-30,1740.86,0.0,1740.86,1056.19,225.48,49.3,139.69,17.66,155.42,97.12,12.49,109.61,16.03,93.58,0.0,93.58,23.36,70.22,70.22,41.12,3.62,3.62,0.0,0.0,0.0,0.0,0.0
2023-12-31,2054.86,0.0,2054.86,1376.5,293.88,-71.06,149.52,17.79,183.84,104.39,9.73,114.12,11.26,102.86,0.0,102.86,26.17,76.69,76.69,41.12,3.73,3.73,0.0,0.0,0.0,0.0,0.0
2024-03-31,3122.52,0.0,3122.52,1839.57,500.09,113.0,177.81,21.93,274.57,195.55,9.59,205.14,13.34,191.8,0.0,191.8,48.28,143.52,143.52,41.12,6.98,6.98,0.0,0.0,0.0,0.0,0.0
2024-06-30,2713.53,0.0,2713.53,1351.66,669.59,106.29,157.86,21.26,222.9,183.97,21.15,205.12,8.49,196.63,0.0,196.63,50.57,146.06,146.06,41.12,7.1,7.1,0.0,0.0,0.0,0.0,0.0
2024-09-30,2126.0,0.0,2126.0,1373.6,438.57,-201.23,177.8,22.62,210.0,104.64,15.54,120.18,6.19,113.99,0.0,113.99,29.33,84.66,84.66,41.12,4.12,4.12,0.0,0.0,0.0,0.0,0.0
2024-12-31,2681.52,0.0,2681.52,1709.13,612.14,-207.54,188.43,26.3,213.52,139.54,6.12,145.66,16.69,128.97,0.0,128.97,32.06,96.91,96.91,41.12,4.71,4.71,0.0,0.0,0.0,0.0,0.0
2025-03-31,3804.7,0.0,3804.7,2159.21,797.47,23.88,223.6,26.24,363.21,211.09,18.77,229.86,19.52,210.34,0.0,210.34,53.07,157.27,157.27,41.12,7.65,7.65,0.0,0.0,0.0,0.0,0.0
