Date,Net Sales/Income from operations,Other Operating Income,Total Income From Operations,Consumption of Raw Materials,Purchase of Traded Goods,Increase/Decrease in Stocks,Employees Cost,Depreciation,Other Expenses,"P/L Before Other Inc. , Int., Excpt. Items & Tax",Other Income,"P/L Before Int., Excpt. Items & Tax",Interest,P/L Before Exceptional Items & Tax,Exceptional Items,P/L Before Tax,Tax,P/L After Tax from Ordinary Activities,Net Profit/(Loss) For the Period,Equity Share Capital,Basic EPS,Diluted EPS,No Of Shares (Crores),Share Holding (%),- Number of shares (Crores),- Per. of shares (as a % of the total sh. of prom. and promoter group),- Per. of shares (as a % of the total Share Cap. of the company)
2018-03-31,1733.61,0.0,1733.61,1355.3,0.0,-0.18,33.01,68.15,122.83,154.5,9.91,164.41,47.88,116.53,0.0,116.53,50.58,65.95,65.95,137.68,4.79,4.79,0.0,0.0,0.0,0.0,0.0
2018-06-30,1765.13,0.0,1765.13,1350.88,0.0,-0.47,36.03,70.65,130.12,177.92,58.41,236.33,48.57,187.76,0.0,187.76,66.37,121.39,121.39,137.68,8.82,8.82,0.0,0.0,0.0,0.0,0.0
2018-09-30,1964.34,0.0,1964.34,1643.27,0.0,-0.95,37.24,72.36,124.05,88.37,18.8,107.17,49.41,57.76,0.0,57.76,16.69,41.07,41.07,137.68,2.98,2.98,0.0,0.0,0.0,0.0,0.0
2018-12-31,2117.39,0.0,2117.39,1626.68,0.0,-0.26,41.59,72.77,128.18,248.43,15.42,263.85,48.49,215.36,-17.87,197.49,59.46,138.03,138.03,137.68,2.01,2.01,0.0,0.0,0.0,0.0,0.0
2019-03-31,1907.55,0.0,1907.55,1463.17,0.0,0.63,45.12,72.23,144.49,181.91,18.65,200.56,49.72,150.84,0.0,150.84,34.3,116.54,116.54,137.68,1.69,1.69,0.0,0.0,0.0,0.0,0.0
2019-06-30,2614.61,0.0,2614.61,1952.06,0.0,0.11,46.42,77.85,149.53,388.64,22.48,411.12,50.95,360.17,0.0,360.17,126.48,233.69,233.69,137.68,3.39,3.39,0.0,0.0,0.0,0.0,0.0
2019-09-30,2512.91,0.0,2512.91,1955.07,0.0,-0.07,44.61,80.18,142.69,290.43,23.7,314.13,52.76,261.37,0.0,261.37,-255.88,517.25,517.25,137.68,7.51,7.51,0.0,0.0,0.0,0.0,0.0
2019-12-31,2564.25,0.0,2564.25,1948.2,0.0,-0.02,43.76,79.46,201.79,291.06,18.6,309.66,46.46,263.2,0.0,263.2,66.66,196.54,196.54,137.68,2.86,2.86,0.0,0.0,0.0,0.0,0.0
2020-03-31,2666.63,0.0,2666.63,2026.29,0.0,0.14,40.57,80.49,172.97,346.17,18.88,365.05,42.0,323.05,0.0,323.05,77.2,245.85,245.85,137.68,3.57,3.57,0.0,0.0,0.0,0.0,0.0
2020-06-30,1082.92,0.0,1082.92,729.2,0.0,0.53,42.59,82.25,124.86,103.49,14.89,118.38,40.1,78.28,0.0,78.28,19.62,58.66,58.66,137.68,0.85,0.85,0.0,0.0,0.0,0.0,0.0
2020-09-30,2513.01,0.0,2513.01,1587.58,0.0,-0.02,46.84,85.62,145.59,647.4,20.75,668.15,33.87,634.28,0.0,634.28,159.52,474.76,474.76,137.68,6.9,6.9,0.0,0.0,0.0,0.0,0.0
2020-12-31,2829.4,0.0,2829.4,2013.06,0.0,-0.64,44.21,86.15,157.96,528.66,19.59,548.25,24.32,523.93,0.0,523.93,131.78,392.15,392.15,137.68,5.7,5.7,0.0,0.0,0.0,0.0,0.0
2021-03-31,3428.92,0.0,3428.92,2661.25,0.0,-1.2,43.85,86.82,170.77,467.43,18.8,486.23,18.02,468.21,0.0,468.21,118.28,349.93,349.93,137.68,5.08,5.08,0.0,0.0,0.0,0.0,0.0
2021-06-30,3010.87,0.0,3010.87,2060.87,0.0,-0.57,50.5,90.53,177.19,632.35,21.25,653.6,15.87,637.73,0.0,637.73,161.58,476.15,476.15,137.68,6.92,6.92,0.0,0.0,0.0,0.0,0.0
2021-09-30,3614.52,0.0,3614.52,2980.23,0.0,-1.82,44.53,93.68,170.56,327.34,19.18,346.52,12.27,334.25,0.0,334.25,85.2,249.05,249.05,137.68,3.62,3.62,0.0,0.0,0.0,0.0,0.0
2021-12-31,5144.43,0.0,5144.43,4671.36,0.0,-4.96,46.88,96.89,193.66,140.6,35.28,175.88,14.0,161.88,0.0,161.88,39.95,121.93,121.93,137.68,1.77,1.77,0.0,0.0,0.0,0.0,0.0
2022-03-31,4669.39,0.0,4669.39,3719.67,0.0,0.25,48.97,102.06,203.07,595.37,17.64,613.01,14.45,598.56,-11.9,586.66,142.37,444.29,444.29,137.68,6.45,6.45,0.0,0.0,0.0,0.0,0.0
2022-06-30,5170.08,0.0,5170.08,4301.48,0.0,-4.19,47.16,103.16,219.02,503.45,18.97,522.42,13.57,508.85,0.0,508.85,127.75,381.1,381.1,137.68,5.54,5.54,0.0,0.0,0.0,0.0,0.0
2022-09-30,3976.46,0.0,3976.46,3065.4,0.0,3.01,50.33,106.41,214.98,536.33,18.52,554.85,13.09,541.76,0.0,541.76,137.87,403.89,403.89,137.68,5.87,5.87,0.0,0.0,0.0,0.0,0.0
2022-12-31,3684.29,0.0,3684.29,2831.25,0.0,-3.22,48.6,109.27,225.34,473.05,31.99,505.04,7.64,497.4,0.0,497.4,126.14,371.26,371.26,137.68,5.39,5.39,0.0,0.0,0.0,0.0,0.0
2023-03-31,3928.57,0.0,3928.57,3078.06,0.0,1.64,49.49,109.42,239.06,450.9,31.79,482.69,6.05,476.64,0.0,476.64,107.42,369.22,369.22,137.68,5.36,5.36,0.0,0.0,0.0,0.0,0.0
2023-06-30,3781.51,0.0,3781.51,3093.14,0.0,1.37,51.96,115.11,247.04,272.89,23.85,296.74,7.38,289.36,0.0,289.36,74.27,215.09,215.09,137.68,3.12,3.12,0.0,0.0,0.0,0.0,0.0
2023-09-30,3845.4,0.0,3845.4,3054.58,0.0,-1.11,50.71,117.92,244.6,378.7,29.8,408.5,7.79,400.71,0.0,400.71,102.91,297.8,297.8,137.68,4.33,4.33,0.0,0.0,0.0,0.0,0.0
2023-12-31,3929.1,0.0,3929.1,3224.76,0.0,-1.72,48.08,120.07,257.3,280.61,23.02,303.63,7.2,296.43,0.0,296.43,76.09,220.34,220.34,137.68,3.2,3.2,0.0,0.0,0.0,0.0,0.0
2024-03-31,4134.18,0.0,4134.18,3182.92,0.0,1.71,48.13,121.2,310.34,469.88,31.08,500.96,6.94,494.02,55.69,549.71,140.17,409.54,409.54,137.68,5.95,5.95,0.0,0.0,0.0,0.0,0.0
2024-06-30,4450.3,0.0,4450.3,3590.16,0.0,-1.5,48.86,123.09,277.14,412.55,38.55,451.1,7.8,443.3,0.0,443.3,113.52,329.78,329.78,137.68,4.79,4.79,0.0,0.0,0.0,0.0,0.0
2024-09-30,3781.75,0.0,3781.75,2947.33,0.0,-0.32,50.11,129.54,270.47,384.62,38.55,423.17,7.95,415.22,0.0,415.22,108.29,306.93,306.93,137.68,4.46,4.46,0.0,0.0,0.0,0.0,0.0
2024-12-31,4152.89,0.0,4152.89,3429.5,0.0,-2.64,46.55,129.43,299.03,251.02,58.52,309.54,9.3,300.24,0.0,300.24,78.62,221.62,221.62,137.68,3.22,3.22,0.0,0.0,0.0,0.0,0.0
2025-03-31,4102.01,0.0,4102.01,3252.88,0.0,0.57,43.78,128.58,355.27,320.93,74.35,395.28,7.44,387.84,0.0,387.84,100.66,287.18,287.18,137.68,4.17,4.17,0.0,0.0,0.0,0.0,0.0
