Date,Net Sales/Income from operations,Other Operating Income,Total Income From Operations,Consumption of Raw Materials,Purchase of Traded Goods,Increase/Decrease in Stocks,Employees Cost,Depreciation,Other Expenses,"P/L Before Other Inc. , Int., Excpt. Items & Tax",Other Income,"P/L Before Int., Excpt. Items & Tax",Interest,P/L Before Exceptional Items & Tax,Exceptional Items,P/L Before Tax,Tax,P/L After Tax from Ordinary Activities,Extra Ordinary Items,Net Profit/(Loss) For the Period,Equity Share Capital,Basic EPS,Diluted EPS,No Of Shares (Crores),Share Holding (%),- Number of shares (Crores),- Per. of shares (as a % of the total sh. of prom. and promoter group),- Per. of shares (as a % of the total Share Cap. of the company)
2017-03-31,2528.83,45.79,2574.62,643.29,644.79,-62.33,282.58,149.17,362.58,554.54,131.04,685.58,23.22,662.36,0.0,662.36,221.89,440.47,0.0,440.47,30.52,144.3,144.3,0.0,0.0,0.0,0.0,0.0
2017-06-30,2588.26,60.09,2648.35,672.54,687.77,79.54,341.16,106.24,428.31,332.79,129.53,462.32,0.51,461.81,0.0,461.81,159.2,302.61,0.0,302.61,30.52,99.1,99.1,0.0,0.0,0.0,0.0,0.0
2017-09-30,2811.85,0.0,2811.85,577.76,985.0,-12.4,344.43,110.81,409.1,397.15,129.03,526.18,0.03,526.15,0.0,526.15,172.81,353.34,0.0,353.34,30.52,115.8,115.8,0.0,0.0,0.0,0.0,0.0
2017-12-31,3071.92,0.0,3071.92,937.37,724.34,-38.89,341.19,124.28,660.32,323.31,102.26,425.57,2.66,422.91,0.0,422.91,141.9,281.01,0.0,281.01,30.52,92.1,92.1,0.0,0.0,0.0,0.0,0.0
2018-03-31,3158.03,0.0,3158.03,546.43,1130.73,11.25,329.68,125.87,448.57,565.5,158.21,723.71,0.1,723.61,-93.89,629.72,195.94,433.78,0.0,433.78,30.52,142.1,142.1,0.0,0.0,0.0,0.0,0.0
2018-06-30,3212.15,0.0,3212.15,813.69,1203.02,-268.06,350.85,93.9,484.48,534.27,114.66,648.93,0.01,648.92,0.0,648.92,217.94,430.98,0.0,430.98,30.52,141.2,141.2,0.0,0.0,0.0,0.0,0.0
2018-09-30,3201.11,0.0,3201.11,824.93,913.01,77.01,340.27,95.04,449.65,501.2,139.51,640.71,0.0,640.71,0.0,640.71,220.72,419.99,0.0,419.99,30.52,137.6,137.6,0.0,0.0,0.0,0.0,0.0
2018-12-31,3095.5,0.0,3095.5,714.93,970.1,32.92,337.58,101.21,617.33,321.43,178.62,500.05,10.15,489.9,0.0,489.9,154.53,335.37,0.0,335.37,30.52,109.9,109.9,0.0,0.0,0.0,0.0,0.0
2019-03-31,2749.15,0.0,2749.15,638.84,881.87,-27.21,341.72,114.35,397.44,402.14,162.5,564.64,3.14,561.5,0.0,561.5,149.8,411.7,0.0,411.7,29.49,136.5,136.5,0.0,0.0,0.0,0.0,0.0
2019-06-30,2778.82,0.0,2778.82,643.47,817.79,46.94,357.55,75.54,430.16,407.37,98.75,506.12,1.78,504.34,-82.1,422.24,142.29,279.95,0.0,279.95,29.49,94.9,94.9,0.0,0.0,0.0,0.0,0.0
2019-09-30,2312.68,0.0,2312.68,783.57,704.35,-206.66,334.9,82.73,359.6,254.19,167.46,421.65,0.57,421.08,-130.2,290.88,188.19,102.69,-4.29,98.4,29.49,33.3,33.3,0.0,0.0,0.0,0.0,0.0
2019-12-31,2536.64,0.0,2536.64,778.58,755.16,-211.57,304.93,109.84,589.29,210.41,139.94,350.35,2.9,347.45,-207.46,139.99,20.58,119.41,70.92,190.33,29.49,64.5,64.5,0.0,0.0,0.0,0.0,0.0
2020-03-31,2236.87,0.0,2236.87,116.99,504.21,584.53,276.3,115.8,413.45,225.59,140.41,366.0,4.91,361.09,-296.99,64.1,-17.04,81.14,0.0,81.14,29.49,27.5,27.5,0.0,0.0,0.0,0.0,0.0
2020-06-30,991.54,0.0,991.54,206.71,282.6,82.56,242.68,72.83,279.08,-174.92,173.38,-1.54,1.81,-3.35,-197.18,-200.53,-80.07,-120.46,0.0,-120.46,29.49,-40.8,-40.8,0.0,0.0,0.0,0.0,0.0
2020-09-30,2479.18,0.0,2479.18,578.03,759.1,134.44,308.33,79.6,411.22,208.46,101.48,309.94,1.32,308.62,-400.0,-91.38,-26.59,-64.79,0.0,-64.79,29.49,-22.0,-22.0,0.0,0.0,0.0,0.0,0.0
2020-12-31,3029.64,0.0,3029.64,767.14,1150.84,-163.11,245.46,96.93,671.23,261.15,111.32,372.47,6.81,365.66,-146.67,218.99,33.24,185.75,0.0,185.75,29.49,63.0,63.0,0.0,0.0,0.0,0.0,0.0
2021-03-31,3217.67,0.0,3217.67,783.63,1396.85,-206.18,135.14,92.08,489.15,527.0,117.12,644.12,4.08,640.04,0.0,640.04,158.04,482.0,0.0,482.0,29.49,163.4,163.4,0.0,0.0,0.0,0.0,0.0
2021-06-30,2443.53,0.0,2443.53,660.16,1191.67,-413.57,270.56,67.1,428.07,239.54,98.97,338.51,3.2,335.31,0.0,335.31,75.55,259.76,0.0,259.76,29.49,88.1,88.1,0.0,0.0,0.0,0.0,0.0
2021-09-30,2917.97,0.0,2917.97,645.8,1054.74,131.43,252.83,82.87,475.65,274.65,124.36,399.01,1.52,397.49,0.0,397.49,25.54,371.95,0.0,371.95,29.49,126.1,126.1,0.0,0.0,0.0,0.0,0.0
2021-12-31,3109.08,0.0,3109.08,770.25,1199.96,-81.23,292.7,85.1,570.02,272.28,80.34,352.62,16.86,335.76,0.0,335.76,100.91,234.85,0.0,234.85,29.49,79.6,79.6,0.0,0.0,0.0,0.0,0.0
2022-03-31,3311.0,0.0,3311.0,694.3,1356.8,88.3,255.9,89.2,480.3,346.2,92.6,438.8,7.3,431.5,0.0,431.5,80.9,350.6,0.0,350.6,29.5,118.9,118.9,0.0,0.0,0.0,0.0,0.0
2022-06-30,3544.4,0.0,3544.4,724.9,1560.2,6.2,270.2,64.8,533.4,384.7,56.6,441.3,3.6,437.7,0.0,437.7,103.5,334.2,0.0,334.2,29.5,113.3,113.3,0.0,0.0,0.0,0.0,0.0
2022-09-30,3661.6,0.0,3661.6,877.2,1460.1,40.0,275.1,91.9,578.1,339.2,149.7,488.9,1.9,487.0,0.0,487.0,114.6,372.4,0.0,372.4,29.5,126.3,126.3,0.0,0.0,0.0,0.0,0.0
2022-12-31,3659.9,0.0,3659.9,787.9,1418.0,-11.2,272.5,108.3,789.0,295.4,131.2,426.6,2.0,424.6,0.0,424.6,105.7,318.9,0.0,318.9,29.5,108.1,108.1,0.0,0.0,0.0,0.0,0.0
2023-03-31,4063.4,0.0,4063.4,879.1,1895.1,-174.7,328.1,120.6,613.4,401.8,135.9,537.7,4.6,533.1,0.0,533.1,134.1,399.0,0.0,399.0,29.49,135.3,135.3,0.0,0.0,0.0,0.0,0.0
2023-06-30,4158.4,0.0,4158.4,882.9,1748.7,51.8,309.4,92.1,697.7,375.8,187.5,563.3,30.8,532.5,0.0,532.5,123.5,409.0,0.0,409.0,29.5,138.69,138.69,0.0,0.0,0.0,0.0,0.0
2023-09-30,4130.1,0.0,4130.1,949.6,1845.8,-37.0,335.5,101.3,544.9,390.0,154.2,544.2,12.2,532.0,785.0,1317.0,318.1,998.9,0.0,998.9,29.5,338.71,338.71,0.0,0.0,0.0,0.0,0.0
2023-12-31,4205.2,0.0,4205.2,913.4,1710.4,-2.6,334.3,117.3,671.3,461.1,154.8,615.9,3.9,612.0,58.8,670.8,152.7,518.1,0.0,518.1,29.5,175.69,175.69,0.0,0.0,0.0,0.0,0.0
2024-03-31,4233.4,0.0,4233.4,962.8,1828.4,-20.2,361.5,118.8,543.7,438.4,226.2,664.6,3.9,660.7,0.0,660.7,96.2,564.5,0.0,564.5,29.5,191.4,191.4,0.0,0.0,0.0,0.0,0.0
2024-06-30,4316.8,0.0,4316.8,956.5,1912.3,-82.1,334.8,85.6,675.6,434.1,179.3,613.4,2.6,610.8,0.0,610.8,145.3,465.5,0.0,465.5,29.5,157.83,157.83,0.0,0.0,0.0,0.0,0.0
2024-09-30,4394.3,0.0,4394.3,1032.0,1771.0,58.6,343.7,90.0,628.5,470.5,208.9,679.4,2.2,677.2,48.5,725.7,189.8,535.9,0.0,535.9,29.5,181.7,181.7,0.0,0.0,0.0,0.0,0.0
2024-12-31,4465.7,0.0,4465.7,1018.0,1780.8,-48.1,394.8,100.8,737.6,481.8,189.1,670.9,6.2,664.7,-47.1,617.6,159.4,458.2,0.0,458.2,29.5,155.37,155.37,0.0,0.0,0.0,0.0,0.0
