Date,Net Sales/Income from operations,Other Operating Income,Total Income From Operations,Consumption of Raw Materials,Purchase of Traded Goods,Increase/Decrease in Stocks,Employees Cost,Depreciation,Other Expenses,"P/L Before Other Inc. , Int., Excpt. Items & Tax",Other Income,"P/L Before Int., Excpt. Items & Tax",Interest,P/L Before Exceptional Items & Tax,Exceptional Items,P/L Before Tax,Tax,P/L After Tax from Ordinary Activities,Net Profit/(Loss) For the Period,Equity Share Capital,Basic EPS,Diluted EPS,No Of Shares (Crores),Share Holding (%),- Number of shares (Crores),- Per. of shares (as a % of the total sh. of prom. and promoter group),- Per. of shares (as a % of the total Share Cap. of the company)
2022-06-30,1919.7,0.0,1919.7,1310.3,6.8,282.2,33.2,56.5,235.9,-5.2,20.4,15.2,118.6,-103.4,0.0,-103.4,0.0,-103.4,-103.4,212.8,-0.49,-0.49,0.0,0.0,0.0,0.0,0.0
2022-09-30,2129.5,0.0,2129.5,1190.7,3.7,612.2,41.7,57.2,220.9,3.1,22.9,26.0,120.5,-94.5,0.0,-94.5,9.6,-104.1,-104.1,212.8,-0.49,-0.49,0.0,0.0,0.0,0.0,0.0
2022-12-31,2483.5,0.0,2483.5,2202.7,0.4,-255.4,34.7,57.5,310.4,133.2,17.3,150.5,131.1,19.4,0.0,19.4,0.0,19.4,19.4,212.8,0.09,0.09,0.0,0.0,0.0,0.0,0.0
2023-03-31,2045.4,0.0,2045.4,2281.2,11.7,-791.0,37.6,57.9,268.6,179.4,47.5,226.9,171.1,55.8,0.0,55.8,3.4,52.4,52.4,212.8,0.25,0.25,0.0,0.0,0.0,0.0,0.0
2023-06-30,2214.5,0.0,2214.5,1379.8,0.0,529.4,35.6,62.3,192.2,15.2,74.5,89.7,193.2,-103.5,0.0,-103.5,1.0,-104.5,-104.5,212.8,-0.49,-0.49,0.0,0.0,0.0,0.0,0.0
2023-09-30,2486.4,0.0,2486.4,1738.6,0.0,417.6,44.0,62.1,217.3,6.8,13.6,20.4,194.6,-174.2,0.0,-174.2,0.0,-174.2,-174.2,212.8,-0.82,-0.82,0.0,0.0,0.0,0.0,0.0
2023-12-31,2833.6,0.0,2833.6,3170.5,93.2,-907.8,41.0,63.8,265.9,107.0,53.7,160.7,221.5,-60.8,0.0,-60.8,97.8,-158.6,-158.6,212.8,-0.75,-0.75,0.0,0.0,0.0,0.0,0.0
2024-03-31,3298.2,0.0,3298.2,3140.3,130.2,-617.6,40.0,63.8,392.1,149.4,13.9,163.3,218.3,-55.0,0.0,-55.0,67.2,-122.2,-122.2,212.8,-0.57,-0.57,0.0,0.0,0.0,0.0,0.0
2024-06-30,2871.5,0.0,2871.5,1529.6,61.8,939.6,48.3,64.8,232.2,-4.8,46.2,41.4,190.0,-148.6,0.0,-148.6,-13.4,-135.2,-135.2,212.8,-0.64,-0.64,0.0,0.0,0.0,0.0,0.0
2024-09-30,2240.5,199.2,2439.7,1536.0,0.0,411.5,39.4,65.6,213.8,173.4,17.8,191.2,187.8,3.4,0.0,3.4,-16.9,20.3,20.3,212.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0
2024-12-31,2303.4,124.8,2428.2,2437.9,0.0,-289.4,45.0,66.2,254.7,-86.2,36.1,-50.1,174.2,-224.3,0.0,-224.3,-29.0,-195.3,-195.3,212.8,-0.92,-0.92,0.0,0.0,0.0,0.0,0.0
2025-03-31,2542.5,-22.3,2520.2,2297.6,0.0,-416.4,52.6,66.2,347.7,172.5,64.3,236.8,170.9,65.9,0.0,65.9,11.5,54.4,54.4,212.8,0.26,0.26,0.0,0.0,0.0,0.0,0.0
