Date,Net Sales/Income from operations,Other Operating Income,Total Income From Operations,Consumption of Raw Materials,Purchase of Traded Goods,Increase/Decrease in Stocks,Employees Cost,Depreciation,Other Expenses,"P/L Before Other Inc. , Int., Excpt. Items & Tax",Other Income,"P/L Before Int., Excpt. Items & Tax",Interest,P/L Before Exceptional Items & Tax,Exceptional Items,P/L Before Tax,Tax,P/L After Tax from Ordinary Activities,Net Profit/(Loss) For the Period,Equity Share Capital,Basic EPS,Diluted EPS,No Of Shares (Crores),Share Holding (%),- Number of shares (Crores),- Per. of shares (as a % of the total sh. of prom. and promoter group),- Per. of shares (as a % of the total Share Cap. of the company)
2015-06-30,428.77,3.35,432.12,150.7,99.51,-6.44,32.92,12.42,80.53,62.48,14.71,77.19,1.04,76.15,0.0,76.15,26.88,49.27,49.27,16.62,29.65,29.65,0.81,48.7,0.85,100.0,51.3
2015-09-30,434.9,3.41,438.31,160.16,101.07,-8.47,33.84,12.8,76.11,62.8,15.01,77.81,0.26,77.55,0.0,77.55,26.95,50.6,50.6,16.62,30.45,30.45,0.81,48.7,0.85,100.0,51.3
2015-12-31,438.83,6.13,444.96,172.8,89.03,-7.06,31.04,27.84,67.72,63.59,13.62,77.21,0.34,76.87,0.0,76.87,20.66,56.21,56.21,16.62,33.83,33.83,0.0,0.0,0.0,0.0,0.0
2016-03-31,412.33,5.26,417.59,157.99,103.2,-18.12,35.04,15.2,66.15,58.13,15.65,73.78,0.42,73.36,0.0,73.36,30.91,42.45,42.45,16.62,25.54,25.54,0.0,0.0,0.0,0.0,0.0
2016-06-30,447.3,5.25,452.55,169.47,121.49,-14.2,37.39,15.66,68.83,53.91,16.34,70.25,0.33,69.92,0.0,69.92,24.67,45.25,45.25,16.62,27.23,27.23,0.0,0.0,0.0,0.0,0.0
2016-09-30,468.93,7.98,476.91,177.84,119.0,-9.56,36.91,15.74,75.77,61.21,17.05,78.26,0.52,77.74,0.0,77.74,27.32,50.42,50.42,16.62,30.34,30.34,0.0,0.0,0.0,0.0,0.0
2016-12-31,461.3,5.55,466.85,177.57,115.15,-17.23,41.95,17.5,73.21,58.7,19.22,77.92,0.49,77.43,0.0,77.43,21.05,56.38,56.38,16.62,33.93,33.93,0.0,0.0,0.0,0.0,0.0
2017-03-31,461.24,0.0,461.24,175.6,84.64,10.31,37.56,17.56,64.65,70.92,15.58,86.5,0.35,86.15,0.0,86.15,28.67,57.48,57.48,16.62,34.59,34.59,0.0,0.0,0.0,0.0,0.0
2017-06-30,459.22,0.0,459.22,186.96,94.39,-21.31,39.79,17.74,73.25,68.4,15.79,84.19,0.45,83.74,0.0,83.74,29.76,53.98,53.98,16.62,32.48,32.48,0.0,0.0,0.0,0.0,0.0
2017-09-30,492.18,0.0,492.18,173.43,90.26,24.39,39.58,17.88,73.96,72.68,18.08,90.76,0.15,90.61,0.0,90.61,31.99,58.62,58.62,16.62,35.27,35.27,0.0,0.0,0.0,0.0,0.0
2017-12-31,506.08,0.0,506.08,191.34,101.59,-5.98,36.16,17.94,81.63,83.4,18.48,101.88,0.07,101.81,0.0,101.81,33.87,67.94,67.94,16.62,40.9,40.9,0.0,0.0,0.0,0.0,0.0
2018-03-31,521.19,0.0,521.19,213.96,106.73,-6.22,39.14,18.84,75.15,73.59,24.63,98.22,0.1,98.12,0.0,98.12,32.09,66.03,66.03,16.62,39.7,39.7,0.0,0.0,0.0,0.0,0.0
2018-06-30,1100.26,0.0,1100.26,449.71,361.86,-124.72,79.31,36.61,153.96,143.53,29.18,172.71,1.7,171.01,-0.59,170.42,58.98,111.44,111.44,16.62,35.6,35.6,0.0,0.0,0.0,0.0,0.0
2018-09-30,1191.49,0.0,1191.49,448.5,435.07,-141.14,81.64,37.19,167.75,162.48,17.03,179.51,1.34,178.17,-39.14,139.03,48.37,90.66,90.66,16.62,29.0,29.0,0.0,0.0,0.0,0.0,0.0
2018-12-31,1186.29,0.0,1186.29,436.5,227.69,104.71,78.52,38.8,167.06,133.01,26.54,159.55,2.7,156.85,0.0,156.85,49.7,107.15,107.15,31.26,34.3,34.3,0.0,0.0,0.0,0.0,0.0
2019-03-31,1172.29,0.0,1172.29,489.99,357.34,-101.81,84.19,37.81,158.15,146.62,17.18,163.8,1.2,162.6,-0.34,162.26,56.08,106.18,106.18,31.26,34.0,34.0,0.0,0.0,0.0,0.0,0.0
2019-06-30,1116.7,0.0,1116.7,466.54,274.82,-52.31,91.51,38.47,176.79,120.88,12.45,133.33,0.78,132.55,0.0,132.55,50.07,82.48,82.48,31.26,26.4,26.4,0.0,0.0,0.0,0.0,0.0
2019-09-30,1035.17,0.0,1035.17,396.07,231.34,25.06,89.14,39.97,150.73,102.86,12.93,115.79,0.43,115.36,0.0,115.36,20.93,94.43,94.43,31.26,30.2,30.2,0.0,0.0,0.0,0.0,0.0
2019-12-31,1036.47,0.0,1036.47,378.15,139.51,144.89,80.33,42.46,146.61,104.52,20.65,125.17,1.06,124.11,0.0,124.11,39.56,84.55,84.55,31.26,27.0,27.0,0.0,0.0,0.0,0.0,0.0
2020-03-31,928.54,0.0,928.54,395.01,236.74,-72.51,92.8,44.42,139.24,92.84,18.17,111.01,0.94,110.07,0.0,110.07,31.72,78.35,78.35,31.26,25.1,25.1,0.0,0.0,0.0,0.0,0.0
2020-06-30,438.88,0.0,438.88,93.9,142.98,38.17,83.57,49.9,100.07,-69.71,14.0,-55.71,0.92,-56.63,0.0,-56.63,-14.16,-42.47,-42.47,31.26,-13.6,-13.6,0.0,0.0,0.0,0.0,0.0
2020-09-30,1120.65,0.0,1120.65,405.79,182.31,119.05,82.35,48.57,141.55,141.03,12.62,153.65,0.91,152.74,0.0,152.74,39.27,113.47,113.47,31.26,36.3,36.3,0.0,0.0,0.0,0.0,0.0
2020-12-31,1273.77,0.0,1273.77,494.94,329.2,-32.44,94.83,51.08,158.17,177.99,15.51,193.5,2.47,191.03,0.0,191.03,49.41,141.62,141.62,31.26,45.3,45.3,0.0,0.0,0.0,0.0,0.0
2021-03-31,1316.82,0.0,1316.82,552.04,309.52,-18.1,97.84,47.87,162.65,165.0,21.88,186.88,0.91,185.97,0.0,185.97,46.43,139.54,139.54,31.26,44.6,44.6,0.0,0.0,0.0,0.0,0.0
2021-06-30,1232.89,0.0,1232.89,543.57,362.72,-147.92,98.21,48.46,169.25,158.6,12.96,171.56,0.9,170.66,0.0,170.66,42.53,128.13,128.13,31.26,41.0,41.0,0.0,0.0,0.0,0.0,0.0
2021-09-30,1487.58,0.0,1487.58,612.74,397.93,-80.25,99.71,49.61,192.97,214.87,15.75,230.62,0.99,229.63,0.0,229.63,58.82,170.81,170.81,31.26,54.6,54.6,0.0,0.0,0.0,0.0,0.0
2021-12-31,1523.22,0.0,1523.22,567.19,349.85,13.1,99.46,51.17,206.49,235.96,21.79,257.75,0.87,256.88,0.0,256.88,66.24,190.64,190.64,31.26,61.0,61.0,0.0,0.0,0.0,0.0,0.0
2022-03-31,1567.51,0.0,1567.51,652.72,382.2,-82.65,104.37,50.49,202.4,257.98,20.05,278.03,0.84,277.19,0.0,277.19,70.07,207.12,207.12,31.26,13.3,13.3,0.0,0.0,0.0,0.0,0.0
2022-06-30,1748.83,0.0,1748.83,718.74,389.03,-8.58,108.94,51.27,218.97,270.46,16.2,286.66,0.93,285.73,14.98,300.71,74.96,225.75,225.75,31.26,14.4,14.4,0.0,0.0,0.0,0.0,0.0
2022-09-30,1756.43,0.0,1756.43,751.59,420.12,-65.01,109.13,51.71,221.63,267.26,23.16,290.42,0.85,289.57,0.0,289.57,74.21,215.36,215.36,31.26,13.8,13.8,0.0,0.0,0.0,0.0,0.0
2022-12-31,1794.65,0.0,1794.65,649.03,344.85,100.29,108.15,52.99,247.11,292.23,18.27,310.5,0.93,309.57,0.0,309.57,78.59,230.98,230.98,31.26,14.8,14.8,0.0,0.0,0.0,0.0,0.0
2023-03-31,1693.62,0.0,1693.62,771.45,360.62,-95.33,113.89,52.45,228.31,262.23,32.69,294.92,0.8,294.12,0.0,294.12,74.75,219.37,219.37,31.26,14.0,14.0,0.0,0.0,0.0,0.0,0.0
2023-06-30,1829.14,0.0,1829.14,788.53,370.69,-36.31,118.46,53.93,245.75,288.09,30.79,318.88,0.84,318.04,0.0,318.04,80.76,237.28,237.28,31.26,15.18,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-30,1848.3,0.0,1848.3,775.75,394.81,-10.39,114.06,55.62,232.1,286.35,30.91,317.26,1.55,315.71,0.0,315.71,80.71,235.0,235.0,31.26,15.0,15.0,0.0,0.0,0.0,0.0,0.0
2023-12-31,1855.07,0.0,1855.07,747.74,342.85,68.19,111.93,57.09,256.27,271.0,30.5,301.5,0.98,300.52,-4.7,295.82,78.44,217.38,217.38,31.26,13.9,13.9,0.0,0.0,0.0,0.0,0.0
2024-03-31,1849.22,0.0,1849.22,838.23,441.18,-137.8,121.76,59.9,250.63,275.32,31.16,306.48,0.84,305.64,0.0,305.64,77.97,227.67,227.67,31.26,14.6,14.6,0.0,0.0,0.0,0.0,0.0
2024-06-30,2071.93,0.0,2071.93,850.1,562.38,-132.94,143.85,64.01,268.95,315.58,25.59,341.17,1.24,339.93,0.0,339.93,86.39,253.54,253.54,31.26,16.2,16.2,0.0,0.0,0.0,0.0,0.0
2024-09-30,2072.83,0.0,2072.83,831.53,481.96,-32.02,134.39,70.05,281.6,305.32,28.67,333.99,0.82,333.17,0.0,333.17,86.04,247.13,247.13,31.26,15.8,15.8,0.0,0.0,0.0,0.0,0.0
2024-12-31,2082.31,0.0,2082.31,768.61,381.92,157.32,122.6,74.8,274.23,302.83,36.51,339.34,0.61,338.73,0.0,338.73,89.4,249.33,249.33,31.26,16.0,16.0,0.0,0.0,0.0,0.0,0.0
2025-03-31,2110.02,0.0,2110.02,920.64,351.05,15.45,128.1,79.3,293.41,322.07,35.1,357.17,1.46,355.71,0.0,355.71,90.3,265.41,265.41,31.26,17.0,17.0,0.0,0.0,0.0,0.0,0.0
