Date,Net Sales/Income from operations,Other Operating Income,Total Income From Operations,Consumption of Raw Materials,Purchase of Traded Goods,Increase/Decrease in Stocks,Employees Cost,Depreciation,Other Expenses,"P/L Before Other Inc. , Int., Excpt. Items & Tax",Other Income,"P/L Before Int., Excpt. Items & Tax",Interest,P/L Before Exceptional Items & Tax,Exceptional Items,P/L Before Tax,Tax,P/L After Tax from Ordinary Activities,Net Profit/(Loss) For the Period,Equity Share Capital,Basic EPS,Diluted EPS,No Of Shares (Crores),Share Holding (%),- Number of shares (Crores),- Per. of shares (as a % of the total sh. of prom. and promoter group),- Per. of shares (as a % of the total Share Cap. of the company)
2019-09-30,60572.78,290.53,60863.31,15679.84,40722.79,-1776.8,775.83,812.09,3142.72,1506.84,395.74,1902.58,285.61,1616.97,0.0,1616.97,564.66,1052.31,1052.31,1523.82,6.91,6.91,0.0,0.0,0.0,0.0,0.0
2019-12-31,70447.93,301.65,70749.58,14708.28,47780.79,2119.43,768.12,865.86,3506.04,1001.06,402.16,1403.22,252.38,1150.84,0.0,1150.84,403.64,747.2,747.2,1523.82,4.9,4.9,0.0,0.0,0.0,0.0,0.0
2020-03-31,65868.51,286.42,66154.93,14776.15,47539.78,-686.19,838.18,811.38,4393.58,-1517.95,424.06,-1093.89,337.44,-1431.33,-1002.93,-2434.26,-2461.06,26.8,26.8,1523.82,0.18,0.18,0.0,0.0,0.0,0.0,0.0
2020-06-30,37498.23,222.64,37720.87,6801.28,22898.02,230.31,864.33,866.13,2573.29,3487.51,562.58,4050.09,321.68,3728.41,0.0,3728.41,914.58,2813.83,2813.83,1523.82,18.47,18.47,0.0,0.0,0.0,0.0,0.0
2020-09-30,51511.07,262.24,51773.31,10356.83,36067.89,-2301.43,1005.28,868.29,3040.84,2735.61,816.77,3552.38,260.38,3292.0,0.0,3292.0,814.55,2477.45,2477.45,1523.82,16.26,16.26,0.0,0.0,0.0,0.0,0.0
2020-12-31,68359.43,299.78,68659.21,10044.38,54044.52,-2885.07,883.58,881.05,3270.28,2420.47,864.81,3285.28,127.41,3157.87,0.0,3157.87,803.23,2354.64,2354.64,1498.63,15.51,15.51,0.0,0.0,0.0,0.0,0.0
2021-03-31,74544.62,298.8,74843.42,13899.47,54844.67,-3576.77,435.19,937.18,4574.48,3729.2,544.57,4273.77,205.26,4068.51,0.0,4068.51,1050.55,3017.96,3017.96,1452.02,20.43,20.43,0.0,0.0,0.0,0.0,0.0
2021-06-30,72166.39,276.98,72443.37,9495.46,52804.33,3133.51,835.94,913.92,2981.18,2279.03,372.0,2651.03,254.18,2396.85,0.0,2396.85,601.85,1795.0,1795.0,1418.55,12.6,12.6,0.0,0.0,0.0,0.0,0.0
2021-09-30,82774.69,289.76,83064.45,12051.98,65216.32,-1454.32,782.84,947.27,3454.07,2066.29,449.41,2515.7,154.46,2361.24,0.0,2361.24,437.73,1923.51,1923.51,1418.55,13.56,13.56,0.0,0.0,0.0,0.0,0.0
2021-12-31,96260.2,342.17,96602.37,20355.95,69884.42,386.74,622.05,1024.68,3482.49,846.04,550.4,1396.44,235.78,1160.66,0.0,1160.66,291.8,868.86,868.86,1418.55,6.12,6.12,0.0,0.0,0.0,0.0,0.0
2022-03-31,97226.51,346.23,97572.74,26295.17,66541.61,-2695.5,741.62,1083.24,4591.21,1015.39,1597.87,2613.26,328.31,2284.95,0.0,2284.95,489.69,1795.26,1795.26,1418.55,12.66,12.66,0.0,0.0,0.0,0.0,0.0
2022-06-30,114079.76,374.95,114454.71,33706.71,88755.69,-1114.23,706.0,1094.46,4895.1,-13589.02,339.71,-13249.31,332.66,-13581.97,0.0,-13581.97,-3385.03,-10196.94,-10196.94,1418.55,-71.88,-71.88,0.0,0.0,0.0,0.0,0.0
2022-09-30,108056.24,361.02,108417.26,31256.28,71220.28,2074.36,739.46,1080.9,4624.75,-2578.77,280.51,-2298.26,594.96,-2893.22,0.0,-2893.22,-721.08,-2172.14,-2172.14,1418.55,-15.32,-15.32,0.0,0.0,0.0,0.0,0.0
2022-12-31,109221.81,381.38,109603.19,30771.75,69754.69,2599.32,716.34,1110.45,4089.44,561.2,288.92,850.12,681.68,168.44,0.0,168.44,-3.99,172.43,172.43,1418.55,1.22,1.22,0.0,0.0,0.0,0.0,0.0
2023-03-31,107536.62,391.21,107927.83,28197.87,71863.61,-2067.56,801.01,1044.16,4334.35,3754.39,1160.0,4914.39,522.55,4391.84,0.0,4391.84,1169.22,3222.62,3222.62,1418.55,22.72,22.72,0.0,0.0,0.0,0.0,0.0
2023-06-30,111567.43,393.16,111960.59,29416.52,63115.04,4348.28,857.57,1363.72,4568.4,8291.06,627.67,8918.73,588.09,8330.64,0.0,8330.64,2126.74,6203.9,6203.9,1418.55,43.73,43.73,0.0,0.0,0.0,0.0,0.0
2023-09-30,95320.4,380.7,95701.1,32025.3,58555.05,-7848.95,834.16,1239.52,3918.62,6977.4,344.46,7321.86,579.48,6742.38,0.0,6742.38,1624.22,5118.16,5118.16,1418.55,36.08,36.08,0.0,0.0,0.0,0.0,0.0
2023-12-31,110849.16,457.16,111306.32,32281.8,69550.92,1902.96,841.31,1337.8,4565.78,825.75,556.39,1382.14,614.09,768.05,0.0,768.05,239.03,529.02,529.02,1418.55,3.73,3.73,0.0,0.0,0.0,0.0,0.0
2024-03-31,113965.7,591.17,114556.87,33092.42,72072.24,-1118.5,889.35,1611.32,4817.6,3192.44,853.63,4046.07,734.01,3312.06,0.0,3312.06,469.31,2842.75,2842.75,1418.55,20.04,20.04,0.0,0.0,0.0,0.0,0.0
2024-06-30,113303.57,500.88,113804.45,34953.75,69013.45,2465.03,764.45,1475.65,4500.15,631.97,569.89,1201.86,730.68,471.18,0.0,471.18,115.38,355.8,355.8,2127.82,1.67,1.67,0.0,0.0,0.0,0.0,0.0
2024-09-30,99925.91,0.0,99925.91,37111.93,59099.39,-4329.22,751.46,1521.57,4567.94,1202.84,574.95,1777.79,942.35,835.44,0.0,835.44,204.26,631.18,631.18,2127.82,2.97,2.97,0.0,0.0,0.0,0.0,0.0
2024-12-31,109979.59,525.82,110505.41,35302.31,58572.27,4465.73,951.59,1509.68,5243.35,4460.48,479.08,4939.56,929.14,4010.42,0.0,4010.42,987.52,3022.9,3022.9,2127.82,14.2,14.2,0.0,0.0,0.0,0.0,0.0
2025-03-31,108933.13,559.24,109492.37,38795.69,60806.08,-1654.68,867.95,1583.11,4873.57,4220.65,792.52,5013.17,708.74,4304.43,0.0,4304.43,949.45,3354.98,3354.98,2127.82,15.77,15.77,0.0,0.0,0.0,0.0,0.0
