Date,Net Sales/Income from operations,Other Operating Income,Total Income From Operations,Consumption of Raw Materials,Purchase of Traded Goods,Increase/Decrease in Stocks,Employees Cost,Depreciation,Other Expenses,"P/L Before Other Inc. , Int., Excpt. Items & Tax",Other Income,"P/L Before Int., Excpt. Items & Tax",Interest,P/L Before Exceptional Items & Tax,Exceptional Items,P/L Before Tax,Tax,P/L After Tax from Ordinary Activities,Net Profit/(Loss) For the Period,Equity Share Capital,Basic EPS,Diluted EPS,No Of Shares (Crores),Share Holding (%),- Number of shares (Crores),- Per. of shares (as a % of the total sh. of prom. and promoter group),- Per. of shares (as a % of the total Share Cap. of the company)
2020-03-31,1323.63,58.86,1382.49,1125.09,141.98,-57.16,23.11,16.49,95.54,37.44,8.08,45.52,16.81,28.71,0.0,28.71,3.33,25.38,25.38,24.87,10.2,10.12,0.0,0.0,0.0,0.0,0.0
2020-06-30,761.77,21.93,783.7,569.82,107.66,15.3,16.97,16.07,46.27,11.61,6.37,17.98,15.34,2.64,0.0,2.64,1.63,1.01,1.01,24.87,0.41,0.4,0.0,0.0,0.0,0.0,0.0
2020-09-30,1528.24,53.35,1581.59,1181.83,180.73,34.71,19.51,16.63,89.21,58.97,12.41,71.38,13.75,57.63,0.0,57.63,14.83,42.8,42.8,24.93,17.2,17.1,0.0,0.0,0.0,0.0,0.0
2020-12-31,1738.16,63.43,1801.59,1312.33,265.69,23.64,21.33,17.55,84.53,76.52,12.12,88.64,13.83,74.81,0.0,74.81,19.06,55.75,55.75,24.96,4.47,4.45,0.0,0.0,0.0,0.0,0.0
2021-03-31,1787.76,53.32,1841.08,1411.06,339.96,-93.89,18.31,17.93,79.02,68.69,13.21,81.9,11.97,69.93,0.0,69.93,15.71,54.22,54.22,24.98,4.34,4.33,0.0,0.0,0.0,0.0,0.0
2021-06-30,1677.54,0.0,1677.54,1422.65,308.5,-245.55,20.84,17.52,90.38,63.2,9.46,72.66,11.15,61.51,0.0,61.51,15.57,45.94,45.94,24.98,3.68,3.67,0.0,0.0,0.0,0.0,0.0
2021-09-30,2100.63,0.0,2100.63,1490.98,232.54,158.49,21.36,18.18,88.65,90.43,8.56,98.99,8.57,90.42,0.0,90.42,22.92,67.5,67.5,49.96,2.7,2.69,0.0,0.0,0.0,0.0,0.0
2021-12-31,2214.68,72.76,2287.44,1875.33,262.68,-82.27,22.25,17.63,105.78,86.04,6.22,92.26,8.52,83.74,0.0,83.74,21.22,62.52,62.52,50.02,2.5,2.49,0.0,0.0,0.0,0.0,0.0
2022-03-31,2996.79,0.0,2996.79,2190.19,319.5,166.05,23.97,17.81,131.67,147.6,10.78,158.38,8.97,149.41,0.0,149.41,38.24,111.17,111.17,50.06,4.44,4.44,0.0,0.0,0.0,0.0,0.0
2022-06-30,2340.15,66.86,2407.01,2128.36,281.81,-245.17,24.34,17.61,118.15,81.91,7.85,89.76,9.81,79.95,0.0,79.95,20.56,59.39,59.39,50.06,2.37,2.37,0.0,0.0,0.0,0.0,0.0
2022-09-30,3666.82,104.54,3771.36,2866.21,430.11,72.28,37.61,23.85,178.57,162.73,13.18,175.91,12.82,163.09,0.0,163.09,41.62,121.47,121.47,55.43,4.85,4.38,0.0,0.0,0.0,0.0,0.0
2022-12-31,3656.13,105.05,3761.18,3035.49,309.72,-4.34,39.43,24.11,172.0,184.77,9.62,194.39,14.02,180.37,0.0,180.37,47.19,133.18,133.18,55.47,5.32,4.8,0.0,0.0,0.0,0.0,0.0
2023-03-31,3580.71,105.36,3686.07,2992.17,393.95,-149.51,37.84,30.54,176.1,204.98,10.69,215.67,11.73,203.94,0.0,203.94,52.08,151.86,151.86,55.47,5.48,5.47,0.0,0.0,0.0,0.0,0.0
2023-06-30,3547.23,101.68,3648.91,2805.28,310.93,94.89,38.39,23.8,166.18,209.44,17.34,226.78,13.07,213.71,0.0,213.71,53.14,160.57,160.57,55.47,5.79,5.79,0.0,0.0,0.0,0.0,0.0
2023-09-30,3623.93,100.98,3724.91,2832.98,502.27,-25.24,39.08,25.46,167.82,182.54,14.39,196.93,12.23,184.7,0.0,184.7,51.81,132.89,132.89,55.47,4.79,4.79,0.0,0.0,0.0,0.0,0.0
2023-12-31,3054.25,91.27,3145.52,2502.33,387.49,-96.66,36.85,27.51,146.7,141.3,10.75,152.05,13.35,138.7,0.0,138.7,35.79,102.91,102.91,55.51,3.71,3.71,0.0,0.0,0.0,0.0,0.0
2024-03-31,3251.05,88.42,3339.47,2334.88,557.72,165.8,37.17,23.52,148.21,72.17,14.19,86.36,11.84,74.52,0.0,74.52,17.18,57.34,57.34,55.51,2.07,2.07,0.0,0.0,0.0,0.0,0.0
2024-06-30,3378.35,122.99,3501.34,2569.31,600.53,-22.06,42.66,23.13,167.82,119.95,13.34,133.29,9.88,123.41,0.0,123.41,30.97,92.44,92.44,55.51,3.33,3.33,0.0,0.0,0.0,0.0,0.0
2024-09-30,3227.83,93.54,3321.37,2449.0,532.63,92.29,44.23,23.28,153.4,26.54,11.65,38.19,26.52,11.67,0.0,11.67,5.75,5.92,5.92,55.51,0.21,0.21,0.0,0.0,0.0,0.0,0.0
2024-12-31,3781.49,0.0,3781.49,2567.96,839.12,11.35,44.96,24.72,171.86,121.52,19.9,141.42,31.37,110.05,0.0,110.05,23.71,86.34,86.34,55.51,3.11,3.11,0.0,0.0,0.0,0.0,0.0
2025-03-31,3659.28,97.23,3756.51,2630.82,800.51,-74.71,35.46,30.42,162.45,171.56,34.65,206.21,26.8,179.41,0.0,179.41,28.52,150.89,150.89,55.51,5.44,5.44,0.0,0.0,0.0,0.0,0.0
