Date,Net Sales/Income from operations,Other Operating Income,Total Income From Operations,Consumption of Raw Materials,Purchase of Traded Goods,Increase/Decrease in Stocks,Employees Cost,Depreciation,Other Expenses,"P/L Before Other Inc. , Int., Excpt. Items & Tax",Other Income,"P/L Before Int., Excpt. Items & Tax",Interest,P/L Before Exceptional Items & Tax,Exceptional Items,P/L Before Tax,Tax,P/L After Tax from Ordinary Activities,Net Profit/(Loss) For the Period,Equity Share Capital,Basic EPS,Diluted EPS,No Of Shares (Crores),Share Holding (%),- Number of shares (Crores),- Per. of shares (as a % of the total sh. of prom. and promoter group),- Per. of shares (as a % of the total Share Cap. of the company)
2021-12-31,1607.25,23.41,1630.66,958.91,586.96,-323.92,127.36,8.68,140.8,131.87,31.11,162.98,1.22,161.76,0.0,161.76,39.12,122.64,122.64,33.08,3.71,3.71,0.0,0.0,0.0,0.0,0.0
2022-03-31,2486.66,34.92,2521.58,1208.09,675.03,82.17,129.16,8.5,164.84,253.79,38.28,292.07,9.14,282.93,0.0,282.93,66.43,216.5,216.5,33.08,6.54,6.54,0.0,0.0,0.0,0.0,0.0
2022-06-30,2562.32,29.22,2591.54,1030.57,767.57,277.06,114.56,7.85,221.66,172.27,27.27,199.54,1.45,198.09,0.0,198.09,51.51,146.58,146.58,33.08,4.43,4.43,0.0,0.0,0.0,0.0,0.0
2022-09-30,1381.0,27.95,1408.95,716.81,273.38,94.18,113.96,8.87,136.89,64.86,65.97,130.83,1.7,129.13,942.61,1071.74,13.92,1057.82,1057.82,33.08,31.97,31.97,0.0,0.0,0.0,0.0,0.0
2022-12-31,1422.59,0.0,1422.59,763.26,352.12,11.37,104.26,10.13,151.78,29.67,33.48,63.15,2.33,60.82,0.0,60.82,16.5,44.32,44.32,33.08,1.34,1.34,0.0,0.0,0.0,0.0,0.0
2023-03-31,2228.98,22.86,2251.84,1092.68,807.63,-74.3,103.9,9.48,189.0,123.45,48.48,171.93,6.98,164.95,32.57,197.52,40.93,156.59,156.59,33.08,4.73,4.73,0.0,0.0,0.0,0.0,0.0
2023-06-30,2672.21,27.04,2699.25,1133.55,1000.51,55.19,103.48,10.26,229.55,166.71,106.24,272.95,3.42,269.53,0.0,269.53,54.92,214.61,214.61,33.08,6.49,6.49,0.0,0.0,0.0,0.0,0.0
2023-09-30,1344.32,0.0,1344.32,877.78,398.32,-264.27,116.99,10.54,140.98,63.98,71.95,135.93,5.04,130.89,0.0,130.89,28.89,102.0,102.0,33.08,3.08,3.08,0.0,0.0,0.0,0.0,0.0
2023-12-31,1564.52,22.98,1587.5,972.88,514.43,-274.45,117.57,11.54,170.83,74.7,57.19,131.89,6.47,125.42,0.0,125.42,28.09,97.33,97.33,33.08,2.94,2.94,0.0,0.0,0.0,0.0,0.0
2024-03-31,3032.1,24.46,3056.56,1116.74,1252.55,109.36,120.22,10.48,273.65,173.56,64.75,238.31,5.95,232.36,0.0,232.36,42.05,190.31,190.31,33.08,5.75,5.75,0.0,0.0,0.0,0.0,0.0
2024-06-30,3896.91,23.35,3920.26,1089.7,1579.13,514.82,116.05,12.02,327.47,281.07,149.59,430.66,3.49,427.17,0.0,427.17,88.03,339.14,339.14,33.08,10.25,10.25,0.0,0.0,0.0,0.0,0.0
2024-09-30,1681.37,23.91,1705.28,1180.61,565.11,-467.29,147.57,15.02,195.18,69.08,99.23,168.31,6.91,161.4,0.0,161.4,52.62,108.78,108.78,33.08,3.29,3.29,0.0,0.0,0.0,0.0,0.0
2024-12-31,2013.07,22.02,2035.09,1428.64,647.09,-516.43,141.92,16.49,226.78,90.6,63.11,153.71,7.46,146.25,0.0,146.25,37.91,108.34,108.34,33.08,3.27,3.27,0.0,0.0,0.0,0.0,0.0
2025-03-31,3591.01,43.9,3634.91,1581.99,966.81,311.29,139.32,12.64,393.78,229.08,88.66,317.74,16.81,300.93,0.0,300.93,80.43,220.5,220.5,33.08,6.66,6.66,0.0,0.0,0.0,0.0,0.0
