Date,Net Sales/Income from operations,Other Operating Income,Total Income From Operations,Consumption of Raw Materials,Purchase of Traded Goods,Increase/Decrease in Stocks,Power & Fuel,Employees Cost,Depreciation,Other Expenses,"P/L Before Other Inc. , Int., Excpt. Items & Tax",Other Income,"P/L Before Int., Excpt. Items & Tax",Interest,P/L Before Exceptional Items & Tax,Exceptional Items,P/L Before Tax,Tax,P/L After Tax from Ordinary Activities,Net Profit/(Loss) For the Period,Equity Share Capital,Basic EPS,Diluted EPS,No Of Shares (Crores),Share Holding (%),- Number of shares (Crores),- Per. of shares (as a % of the total sh. of prom. and promoter group),- Per. of shares (as a % of the total Share Cap. of the company)
2015-06-30,987.22,0.0,987.22,488.27,42.77,-22.19,157.29,88.17,46.43,146.05,40.43,13.65,54.08,65.11,-11.03,0.0,-11.03,0.0,-11.03,-11.03,155.42,-0.71,-0.71,9.13,58.76,6.4,100.0,41.18
2015-09-30,1151.57,0.0,1151.57,645.45,42.72,-64.55,172.05,81.34,46.96,128.65,98.95,14.25,113.2,60.53,52.67,0.0,52.67,0.0,52.67,52.67,155.42,3.39,3.39,9.13,58.76,6.4,100.0,41.18
2015-12-31,1101.2,0.0,1101.2,503.81,93.49,-23.25,165.99,93.04,47.13,118.76,102.23,42.01,144.24,58.61,85.63,0.0,85.63,0.0,85.63,85.63,155.42,5.51,5.51,0.0,0.0,0.0,0.0,0.0
2016-03-31,1308.31,0.0,1308.31,497.59,89.62,94.68,180.21,99.96,48.75,180.22,117.28,43.32,160.6,61.51,99.09,0.0,99.09,0.0,99.09,99.09,155.42,6.38,6.38,0.0,0.0,0.0,0.0,0.0
2016-06-30,945.44,17.52,962.96,416.49,105.1,-175.15,150.54,87.69,61.57,214.62,102.1,5.84,107.94,57.32,50.62,0.0,50.62,0.0,50.62,50.62,155.42,3.26,3.26,0.0,0.0,0.0,0.0,0.0
2016-09-30,1456.41,5.37,1461.78,512.24,46.89,121.35,162.42,95.38,63.99,251.24,208.27,78.72,286.99,59.34,227.65,0.0,227.65,62.17,165.48,165.48,155.42,10.65,10.65,0.0,0.0,0.0,0.0,0.0
2016-12-31,1217.59,3.32,1220.91,483.93,115.39,-69.75,150.82,91.61,63.38,245.76,139.77,29.16,168.93,45.71,123.22,0.0,123.22,56.45,66.77,66.77,155.42,4.29,4.29,0.0,0.0,0.0,0.0,0.0
2017-03-31,1203.42,0.0,1203.42,423.99,48.19,126.06,315.56,99.69,62.5,161.78,-34.35,96.74,62.39,41.07,21.32,292.23,313.55,75.13,238.42,238.42,155.42,15.34,15.34,0.0,0.0,0.0,0.0,0.0
2017-06-30,975.3,0.0,975.3,415.93,37.45,-115.6,192.23,92.83,67.25,175.67,109.54,28.5,138.04,33.51,104.53,0.0,104.53,37.98,66.55,66.55,155.42,4.28,4.28,0.0,0.0,0.0,0.0,0.0
2017-09-30,1506.75,0.0,1506.75,558.14,27.19,95.28,220.06,100.93,68.08,185.79,251.28,23.53,274.81,29.53,245.28,0.0,245.28,79.17,166.11,166.11,155.42,10.69,10.69,0.0,0.0,0.0,0.0,0.0
2017-12-31,1590.89,0.0,1590.89,643.39,18.57,6.04,231.55,95.72,68.3,167.33,359.99,33.54,393.53,22.62,370.91,0.0,370.91,143.03,227.88,227.88,155.42,14.66,14.66,0.0,0.0,0.0,0.0,0.0
2018-03-31,1764.37,0.0,1764.37,765.73,31.96,17.17,244.15,105.48,66.84,128.8,404.24,51.06,455.3,14.05,441.25,0.0,441.25,112.27,328.98,328.98,155.42,21.17,21.17,0.0,0.0,0.0,0.0,0.0
2018-06-30,1604.76,0.0,1604.76,681.85,9.93,-59.47,235.06,126.59,66.71,299.06,245.03,32.94,277.97,3.65,274.32,0.0,274.32,88.8,185.52,185.52,155.42,11.94,11.94,0.0,0.0,0.0,0.0,0.0
2018-09-30,1641.16,0.0,1641.16,773.24,23.86,-33.58,248.8,109.38,65.57,147.75,306.14,41.07,347.21,1.3,345.91,0.0,345.91,49.58,296.33,296.33,155.42,19.06,19.06,0.0,0.0,0.0,0.0,0.0
2018-12-31,1219.16,0.0,1219.16,687.38,19.45,-60.67,199.13,128.59,66.0,165.35,13.93,74.7,88.63,0.49,88.14,0.0,88.14,-77.58,165.72,165.72,155.42,10.66,10.66,0.0,0.0,0.0,0.0,0.0
2019-03-31,1430.94,0.0,1430.94,705.64,8.51,104.48,207.28,159.07,64.67,141.18,40.11,71.83,111.94,0.94,111.0,0.0,111.0,17.4,93.6,93.6,155.42,6.02,6.02,0.0,0.0,0.0,0.0,0.0
2019-06-30,1209.94,0.0,1209.94,703.37,9.59,-72.82,202.07,128.35,64.16,143.22,32.0,35.87,67.87,1.14,66.73,0.0,66.73,0.3,66.43,66.43,155.42,4.27,4.27,0.0,0.0,0.0,0.0,0.0
2019-09-30,1332.35,0.0,1332.35,722.2,8.9,15.16,219.64,119.79,67.02,130.8,48.84,39.4,88.24,0.61,87.63,0.0,87.63,5.77,81.86,81.86,155.42,5.27,5.27,0.0,0.0,0.0,0.0,0.0
2019-12-31,1277.66,0.0,1277.66,654.32,12.96,-7.03,201.77,111.83,66.9,136.79,100.12,35.11,135.23,1.34,133.89,0.0,133.89,22.1,111.79,111.79,155.42,7.19,7.19,0.0,0.0,0.0,0.0,0.0
2020-03-31,1342.47,0.0,1342.47,654.0,11.59,25.52,205.82,153.33,66.25,129.54,96.42,42.29,138.71,2.18,136.53,0.0,136.53,-102.24,238.77,238.77,155.42,15.36,15.36,0.0,0.0,0.0,0.0,0.0
2020-06-30,700.23,0.0,700.23,307.88,9.4,75.1,118.11,104.42,66.03,109.57,-90.28,103.9,13.62,11.68,1.94,0.0,1.94,0.44,1.5,1.5,155.42,0.1,0.1,0.0,0.0,0.0,0.0,0.0
2020-09-30,1187.19,0.0,1187.19,520.55,8.24,21.61,195.26,112.08,68.09,135.23,126.13,39.35,165.48,6.03,159.45,0.0,159.45,20.77,138.68,138.68,155.42,8.92,8.92,0.0,0.0,0.0,0.0,0.0
2020-12-31,1508.24,0.0,1508.24,657.43,10.51,-13.95,217.64,111.01,69.7,162.65,293.25,44.8,338.05,0.94,337.11,0.0,337.11,96.99,240.12,240.12,155.42,15.45,15.45,0.0,0.0,0.0,0.0,0.0
2021-03-31,1733.03,0.0,1733.03,738.97,6.61,-14.23,236.77,123.96,68.48,170.54,401.93,49.18,451.11,1.3,449.81,0.0,449.81,140.9,308.91,308.91,155.42,19.88,19.88,0.0,0.0,0.0,0.0,0.0
2021-06-30,1394.32,0.0,1394.32,616.19,8.32,-95.56,192.36,128.28,69.72,151.64,323.37,42.93,366.3,0.76,365.54,0.0,365.54,125.67,239.87,239.87,155.42,15.43,15.43,0.0,0.0,0.0,0.0,0.0
2021-09-30,2095.93,0.0,2095.93,957.27,11.24,127.82,285.28,116.54,70.89,166.91,359.98,57.7,417.68,0.76,416.92,0.0,416.92,134.62,282.3,282.3,155.42,18.16,18.16,0.0,0.0,0.0,0.0,0.0
2021-12-31,2380.33,0.0,2380.33,1147.89,21.92,-72.55,323.38,113.68,76.7,172.07,597.24,48.15,645.39,1.14,644.25,0.0,644.25,105.93,538.32,538.32,155.42,34.64,34.64,0.0,0.0,0.0,0.0,0.0
2022-03-31,2771.71,0.0,2771.71,1177.74,23.79,59.12,315.57,109.43,74.38,200.18,811.5,60.64,872.14,0.8,871.34,0.0,871.34,228.08,643.26,643.26,155.42,41.39,41.39,0.0,0.0,0.0,0.0,0.0
2022-06-30,2696.19,0.0,2696.19,1313.09,25.34,-183.03,0.0,108.01,75.62,670.72,686.44,76.19,762.63,1.66,760.97,0.0,760.97,192.02,568.95,568.95,155.42,36.61,36.61,0.0,0.0,0.0,0.0,0.0
2022-09-30,2587.0,0.0,2587.0,1310.0,4.0,128.0,0.0,173.0,77.0,663.0,232.0,85.0,317.0,1.0,316.0,0.0,316.0,79.0,237.0,237.0,155.0,15.29,15.29,0.0,0.0,0.0,0.0,0.0
2022-12-31,2673.0,0.0,2673.0,1345.0,27.0,-40.0,0.0,160.0,76.0,743.0,362.0,77.0,439.0,1.0,438.0,0.0,438.0,114.0,324.0,324.0,155.0,20.9,20.9,0.0,0.0,0.0,0.0,0.0
2023-03-31,2271.0,0.0,2271.0,1026.0,5.0,9.0,493.0,165.0,74.0,204.0,295.0,123.0,418.0,1.0,417.0,0.0,417.0,83.0,334.0,334.0,155.0,21.55,21.55,0.0,0.0,0.0,0.0,0.0
2023-06-30,1652.0,0.0,1652.0,836.0,42.0,-2.0,341.0,134.0,76.0,196.0,29.0,88.0,117.0,1.0,116.0,0.0,116.0,31.0,85.0,85.0,155.0,5.48,5.48,0.0,0.0,0.0,0.0,0.0
2023-09-30,2080.0,0.0,2080.0,1137.0,15.0,-7.0,401.0,170.0,78.0,195.0,91.0,152.0,243.0,1.0,242.0,0.0,242.0,64.0,178.0,178.0,155.0,11.48,11.48,0.0,0.0,0.0,0.0,0.0
2023-12-31,2088.0,0.0,2088.0,1237.0,74.0,-59.0,404.0,154.0,76.0,194.0,8.0,121.0,129.0,7.0,122.0,0.0,122.0,27.0,95.0,95.0,147.0,6.17,6.17,0.0,0.0,0.0,0.0,0.0
2024-03-31,2110.0,0.0,2110.0,1173.0,10.0,48.0,361.0,167.0,78.0,206.0,67.0,108.0,175.0,4.0,171.0,0.0,171.0,44.0,127.0,127.0,147.0,8.64,8.64,0.0,0.0,0.0,0.0,0.0
2024-06-30,2021.0,0.0,2021.0,1157.0,10.0,5.0,369.0,149.0,78.0,178.0,75.0,99.0,174.0,17.0,157.0,0.0,157.0,42.0,115.0,115.0,147.0,7.82,7.82,0.0,0.0,0.0,0.0,0.0
2024-09-30,1917.0,0.0,1917.0,1155.0,20.0,10.0,0.0,128.0,76.0,514.0,14.0,123.0,137.0,2.0,135.0,0.0,135.0,33.0,102.0,102.0,147.0,6.94,6.94,0.0,0.0,0.0,0.0,0.0
2024-12-31,1899.0,0.0,1899.0,1083.0,24.0,-55.0,0.0,144.0,75.0,571.0,57.0,157.0,214.0,3.0,211.0,0.0,211.0,53.0,158.0,158.0,147.0,10.75,10.75,0.0,0.0,0.0,0.0,0.0
