Date,Net Sales/Income from operations,Other Operating Income,Total Income From Operations,Consumption of Raw Materials,Purchase of Traded Goods,Increase/Decrease in Stocks,Employees Cost,Depreciation,Other Expenses,"P/L Before Other Inc. , Int., Excpt. Items & Tax",Other Income,"P/L Before Int., Excpt. Items & Tax",Interest,P/L Before Exceptional Items & Tax,Exceptional Items,P/L Before Tax,Tax,P/L After Tax from Ordinary Activities,Extra Ordinary Items,Net Profit/(Loss) For the Period,Equity Share Capital,Basic EPS,Diluted EPS,No Of Shares (Crores),Share Holding (%),- Number of shares (Crores),- Per. of shares (as a % of the total sh. of prom. and promoter group),- Per. of shares (as a % of the total Share Cap. of the company)
2015-03-31,46.47,128.03,174.5,7.57,0.0,0.0,4.26,5.7,34.45,122.52,6.2,128.72,130.59,-1.87,-262.4,-264.27,-1.81,-262.46,0.0,-262.46,436.13,-0.6,-0.6,147.72,33.87,33.08,11.54,7.54
2015-06-30,16.25,252.94,269.19,5.51,0.0,0.0,4.82,4.02,22.41,232.43,0.22,232.65,189.07,43.58,-30.23,13.35,14.68,-1.33,0.0,-1.33,529.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-30,24.99,256.2,281.19,6.37,0.0,0.0,2.67,3.98,32.96,235.21,11.41,246.62,171.7,74.92,-61.39,13.53,20.94,-7.41,0.0,-7.41,603.59,-0.01,-0.01,0.0,0.0,0.0,0.0,0.0
2015-12-31,24.42,270.06,294.48,3.57,0.0,0.0,4.21,3.91,24.6,258.19,4.24,262.43,173.97,88.46,-48.43,40.03,0.02,40.01,0.0,40.01,603.59,0.07,0.07,0.0,0.0,0.0,0.0,0.0
2016-03-31,112.35,281.96,394.31,12.12,0.0,0.0,27.06,3.86,75.44,275.83,0.94,276.77,173.57,103.2,-1875.68,-1772.48,14.61,-1787.09,0.0,-1787.09,603.59,-2.97,-2.97,0.0,0.0,0.0,0.0,0.0
2016-06-30,67.98,293.28,361.26,12.5,0.0,0.0,13.18,4.06,51.2,280.32,5.13,285.45,194.44,91.01,-200.76,-109.75,13.31,-123.06,0.0,-123.06,603.59,-0.2,-0.2,0.0,0.0,0.0,0.0,0.0
2016-09-30,62.23,268.39,330.62,16.42,0.0,0.0,12.73,4.09,48.31,249.07,0.6,249.67,175.33,74.34,-752.65,-678.31,22.03,-700.34,0.0,-700.34,603.59,-1.16,-1.16,0.0,0.0,0.0,0.0,0.0
2016-12-31,85.58,130.67,216.25,21.09,0.0,0.0,16.32,4.01,62.1,112.73,9.72,122.45,196.58,-74.13,-343.07,-417.2,-35.27,-381.93,0.0,-381.93,603.59,-0.63,-0.63,0.0,0.0,0.0,0.0,0.0
2017-03-31,176.98,94.66,271.64,58.99,0.0,0.0,9.88,3.97,142.32,56.48,0.83,57.31,178.39,-121.08,-2357.68,-2478.76,0.02,-2478.78,0.0,-2478.78,603.59,-4.12,-4.12,0.0,0.0,0.0,0.0,0.0
2017-06-30,223.43,96.52,319.95,90.55,0.0,0.0,15.22,4.27,121.61,88.3,0.3,88.6,178.43,-89.83,-174.13,-263.96,0.02,-263.98,0.0,-263.98,603.59,-0.15,-0.44,0.0,0.0,0.0,0.0,0.0
2017-09-30,111.67,89.33,201.0,40.17,0.0,0.0,14.78,4.35,60.21,81.49,5.0,86.49,182.96,-96.47,-179.92,-276.39,0.02,-276.41,0.0,-276.41,603.59,-0.46,-0.46,0.0,0.0,0.0,0.0,0.0
2017-12-31,214.0,94.32,308.32,103.23,0.0,0.0,9.69,4.94,108.63,81.83,3.6,85.43,235.49,-150.06,-420.74,-570.8,0.03,-570.83,0.0,-570.83,603.59,-0.25,-0.25,0.0,0.0,0.0,0.0,0.0
2018-03-31,187.03,89.71,276.74,141.31,0.0,0.0,11.99,5.5,94.77,23.17,44.55,67.72,224.73,-157.01,-662.5,-819.51,0.02,-819.53,0.0,-819.53,603.59,-1.36,-1.36,0.0,0.0,0.0,0.0,0.0
2018-06-30,198.91,87.74,286.65,90.13,0.0,0.0,11.43,5.43,90.64,89.02,14.68,103.7,200.51,-96.81,0.0,-96.81,0.02,-96.83,0.0,-96.83,603.59,-0.16,-0.16,0.0,0.0,0.0,0.0,0.0
2018-09-30,165.34,90.03,255.37,80.44,0.0,0.0,11.67,6.35,79.46,77.45,24.14,101.59,208.19,-106.6,0.0,-106.6,0.02,-106.62,0.0,-106.62,603.59,-0.18,-0.18,0.0,0.0,0.0,0.0,0.0
2018-12-31,186.72,79.83,266.55,80.19,0.0,0.0,13.3,6.46,209.04,-42.44,0.52,-41.92,221.41,-263.33,1035.78,772.45,-4.0,776.45,0.0,776.45,603.59,1.29,1.29,0.0,0.0,0.0,0.0,0.0
2019-03-31,212.07,80.4,292.47,87.55,0.0,0.0,10.89,6.25,93.85,93.93,11.07,105.0,215.54,-110.54,-475.96,-586.5,-4.12,-582.38,0.0,-582.38,603.59,-0.97,-0.97,0.0,0.0,0.0,0.0,0.0
2019-06-30,236.9,75.44,312.34,118.59,0.0,0.0,11.01,6.0,85.58,91.16,2.83,93.99,223.6,-129.61,-89.13,-218.74,-3.69,-215.05,0.0,-215.05,603.59,-0.36,-0.36,0.0,0.0,0.0,0.0,0.0
2019-09-30,149.38,78.55,227.93,58.36,0.0,0.0,10.48,6.01,65.53,87.55,0.4,87.95,273.74,-185.79,-44.49,-230.28,-3.32,-226.96,0.0,-226.96,603.59,-0.38,-0.38,0.0,0.0,0.0,0.0,0.0
2019-12-31,170.76,90.94,261.7,87.69,0.0,0.0,9.18,5.89,57.33,101.61,1.19,102.8,290.12,-187.32,-35.33,-222.65,-2.92,-219.73,0.0,-219.73,603.59,-0.36,-0.36,0.0,0.0,0.0,0.0,0.0
2020-03-31,246.42,106.71,353.13,95.75,0.0,0.0,10.04,5.62,100.68,141.04,3.48,144.52,105.47,39.05,-821.52,-782.47,34.91,-817.38,0.0,-817.38,603.59,-1.35,-1.35,0.0,0.0,0.0,0.0,0.0
2020-06-30,213.67,84.92,298.59,122.76,0.0,0.0,7.13,5.48,58.98,104.24,0.89,105.13,275.63,-170.5,-66.86,-237.36,-1.91,-235.45,0.0,-235.45,603.59,-0.28,-0.39,0.0,0.0,0.0,0.0,0.0
2020-09-30,163.69,120.09,283.78,87.11,0.0,0.0,5.9,5.37,63.6,121.8,1.78,123.58,209.14,-85.56,-129.91,-215.47,-1.3,-214.17,0.0,-214.17,603.59,-0.14,-0.35,0.0,0.0,0.0,0.0,0.0
2020-12-31,362.53,0.0,362.53,154.9,0.0,0.0,7.91,5.45,106.91,87.36,2.68,90.04,175.22,-85.18,-343.93,-429.11,-0.66,-428.45,0.0,-428.45,603.59,-0.14,-0.71,0.0,0.0,0.0,0.0,0.0
2021-03-31,503.71,0.0,503.71,297.79,0.0,0.0,7.82,5.2,122.23,70.67,14.14,84.81,230.71,-145.9,-256.15,-402.05,0.0,-402.05,0.0,-402.05,603.59,-0.67,-0.67,0.0,0.0,0.0,0.0,0.0
2021-06-30,353.56,0.0,353.56,138.28,0.0,0.0,7.76,5.05,104.51,97.96,5.18,103.14,156.13,-52.99,66.4,13.41,0.0,13.41,0.0,13.41,603.59,0.09,0.02,0.0,0.0,0.0,0.0,0.0
2021-09-30,428.4,0.0,428.4,186.45,0.0,0.0,6.87,4.95,102.06,128.07,1.01,129.08,171.01,-41.93,524.48,482.55,0.0,482.55,0.0,482.55,603.59,0.8,0.79,0.0,0.0,0.0,0.0,0.0
2021-12-31,8.85,0.0,8.85,0.0,0.0,0.0,0.54,0.25,4.79,3.27,0.08,3.35,19.44,-16.09,0.0,-16.09,0.0,-16.09,-690.14,-706.23,603.59,-1.17,-1.17,0.0,0.0,0.0,0.0,0.0
2022-03-31,21.33,6.84,28.17,0.0,19.85,0.0,0.24,0.24,4.04,3.8,0.95,4.75,27.91,-23.16,-16.79,-39.95,58.72,-98.67,0.0,-98.67,603.59,-0.16,-0.16,0.0,0.0,0.0,0.0,0.0
2022-06-30,16.72,6.68,23.4,0.0,0.66,0.0,6.3,0.1,13.2,3.14,0.47,3.61,24.75,-21.14,0.0,-21.14,0.0,-21.14,0.0,-21.14,603.59,-0.04,-0.04,0.0,0.0,0.0,0.0,0.0
2022-09-30,21.93,0.0,21.93,0.0,0.0,0.0,6.75,0.09,11.75,3.34,4.41,7.75,23.35,-15.6,0.0,-15.6,0.0,-15.6,0.0,-15.6,603.59,-0.03,-0.03,0.0,0.0,0.0,0.0,0.0
2022-12-31,28.44,0.0,28.44,0.0,0.0,0.0,10.17,0.09,13.86,4.32,8.63,12.95,22.56,-9.61,0.0,-9.61,0.0,-9.61,0.0,-9.61,603.59,-0.02,-0.02,0.0,0.0,0.0,0.0,0.0
2023-03-31,28.17,0.0,28.17,0.0,0.0,0.0,8.26,0.07,49.49,-29.65,10.64,-19.01,45.64,-64.65,120.57,55.92,0.0,55.92,0.0,55.92,603.59,0.09,0.08,0.0,0.0,0.0,0.0,0.0
2023-06-30,66.77,0.0,66.77,0.0,0.0,0.0,8.58,1.49,10.77,45.93,18.09,64.02,54.59,9.43,0.0,9.43,0.0,9.43,0.0,9.43,603.59,0.02,0.02,0.0,0.0,0.0,0.0,0.0
2023-09-30,65.34,0.0,65.34,0.0,0.0,0.0,10.31,1.53,7.32,46.18,21.79,67.97,48.46,19.51,0.0,19.51,0.15,19.36,0.0,19.36,603.59,0.03,0.03,0.0,0.0,0.0,0.0,0.0
2023-12-31,105.02,0.0,105.02,0.0,0.0,0.0,10.36,1.65,14.11,78.9,1.99,80.89,112.64,-31.75,-2.93,-34.68,0.0,-34.68,0.0,-34.68,603.59,-0.06,-0.06,0.0,0.0,0.0,0.0,0.0
2024-03-31,26.89,0.0,26.89,0.0,0.0,0.0,9.9,1.04,17.12,-1.17,7.37,6.2,17.61,-11.41,55.11,43.7,0.0,43.7,0.0,43.7,603.59,0.07,0.06,0.0,0.0,0.0,0.0,0.0
2024-06-30,202.34,0.0,202.34,0.0,0.82,-0.51,13.48,4.22,99.92,84.41,0.25,84.66,227.85,-143.19,0.0,-143.19,2.47,-145.66,0.0,-145.66,603.59,-0.15,-0.15,0.0,0.0,0.0,0.0,0.0
2024-09-30,282.42,0.0,282.42,0.0,0.33,0.17,22.13,4.41,145.71,109.67,0.93,110.6,280.99,-170.39,106.83,-63.56,-0.08,-63.48,0.0,-63.48,1055.9,-0.06,-0.06,0.0,0.0,0.0,0.0,0.0
2024-12-31,270.92,0.0,270.92,0.0,2.53,-0.98,15.19,4.52,113.71,135.95,0.19,136.14,165.24,-29.1,0.0,-29.1,0.4,-29.5,0.0,-29.5,1055.9,-0.05,-0.05,0.0,0.0,0.0,0.0,0.0
