Date,Net Sales/Income from operations,Other Operating Income,Total Income From Operations,Consumption of Raw Materials,Purchase of Traded Goods,Increase/Decrease in Stocks,Employees Cost,Depreciation,Other Expenses,"P/L Before Other Inc. , Int., Excpt. Items & Tax",Other Income,"P/L Before Int., Excpt. Items & Tax",Interest,P/L Before Exceptional Items & Tax,Exceptional Items,P/L Before Tax,Tax,P/L After Tax from Ordinary Activities,Extra Ordinary Items,Net Profit/(Loss) For the Period,Equity Share Capital,Basic EPS,Diluted EPS,No Of Shares (Crores),Share Holding (%),- Number of shares (Crores),- Per. of shares (as a % of the total sh. of prom. and promoter group),- Per. of shares (as a % of the total Share Cap. of the company)
2017-09-30,1812.69,43.59,1856.28,923.59,109.6,-22.53,264.36,58.62,217.18,305.46,66.17,371.63,7.32,364.31,0.0,364.31,92.8,271.51,0.0,271.51,210.53,1.29,1.29,0.0,0.0,0.0,0.0,0.0
2017-12-31,1759.6,34.78,1794.38,1007.45,56.16,-62.75,264.49,53.68,216.0,259.35,10.2,269.55,7.82,261.73,0.0,261.73,87.14,174.59,0.0,174.59,210.53,0.83,0.83,0.0,0.0,0.0,0.0,0.0
2018-03-31,2068.12,38.93,2107.05,1053.24,107.01,12.27,281.29,53.08,262.49,337.67,11.1,348.77,22.65,326.12,0.0,326.12,84.29,241.83,0.0,241.83,210.53,1.15,1.15,0.0,0.0,0.0,0.0,0.0
2018-06-30,1956.78,47.37,2004.15,1128.73,32.89,-56.23,297.72,54.37,257.52,289.15,11.74,300.89,14.08,286.81,0.0,286.81,98.81,188.0,0.0,188.0,210.53,0.89,0.89,0.0,0.0,0.0,0.0,0.0
2018-09-30,1950.23,45.86,1996.09,1079.45,9.09,17.77,293.71,54.39,260.18,281.5,113.36,394.86,15.32,379.54,0.0,379.54,106.17,273.37,0.0,273.37,210.53,0.87,0.87,0.0,0.0,0.0,0.0,0.0
2018-12-31,1683.45,46.15,1729.6,984.46,7.82,-34.62,295.51,55.51,219.0,201.92,30.5,232.42,-3.63,236.05,0.0,236.05,94.44,141.61,0.0,141.61,315.79,0.45,0.45,0.0,0.0,0.0,0.0,0.0
2019-03-31,1805.4,46.03,1851.43,1007.62,12.07,20.92,291.56,54.99,183.32,280.95,30.93,311.88,-8.12,320.0,0.0,320.0,109.21,210.79,0.0,210.79,315.79,0.67,0.67,0.0,0.0,0.0,0.0,0.0
2019-06-30,1784.43,58.45,1842.88,1006.3,17.87,-20.03,306.44,61.9,219.37,251.03,16.12,267.15,17.43,249.72,0.0,249.72,77.67,172.05,0.0,172.05,315.79,0.54,0.54,0.0,0.0,0.0,0.0,0.0
2019-09-30,1593.0,59.71,1652.71,858.94,14.94,37.21,293.54,68.31,198.44,181.33,40.74,222.07,4.44,217.63,0.0,217.63,43.4,174.23,0.0,174.23,315.79,0.55,0.55,0.0,0.0,0.0,0.0,0.0
2019-12-31,948.51,13.41,961.92,512.49,41.47,11.63,127.52,12.52,141.27,115.02,33.89,148.91,51.2,97.71,0.0,97.71,14.6,83.11,83.42,166.53,315.79,0.53,0.53,0.0,0.0,0.0,0.0,0.0
2020-03-31,1671.3,63.91,1735.21,875.25,24.25,8.36,315.37,92.52,218.76,200.7,281.12,481.82,-5.24,487.06,0.0,487.06,101.04,386.02,0.0,386.02,315.79,1.22,1.22,0.0,0.0,0.0,0.0,0.0
2020-06-30,431.39,6.92,438.31,236.29,18.69,-32.32,202.91,63.21,128.17,-178.64,15.66,-162.98,15.67,-178.65,0.0,-178.65,-53.36,-125.29,0.0,-125.29,315.79,-0.4,-0.4,0.0,0.0,0.0,0.0,0.0
2020-09-30,986.03,9.54,995.57,592.03,19.23,-22.15,129.44,50.31,137.7,89.01,30.38,119.39,21.01,98.38,-19.85,78.53,12.76,65.77,86.09,151.86,315.79,0.48,0.48,0.0,0.0,0.0,0.0,0.0
2020-12-31,1117.23,9.67,1126.9,649.59,18.55,13.04,141.86,48.6,143.74,111.52,45.41,156.93,30.57,126.36,0.0,126.36,17.59,108.77,140.48,249.25,315.79,0.79,0.79,0.0,0.0,0.0,0.0,0.0
2021-03-31,1258.89,10.11,1269.0,804.9,13.6,-37.47,132.69,49.08,180.99,125.21,22.68,147.89,23.88,124.01,0.0,124.01,49.29,74.72,170.16,244.88,315.79,0.78,0.78,0.0,0.0,0.0,0.0,0.0
2021-06-30,1113.87,0.0,1113.87,759.25,2.27,-77.31,146.13,49.57,158.2,75.76,68.45,144.21,24.26,119.95,-0.49,119.46,17.75,101.71,78.83,180.54,315.79,0.57,0.57,0.0,0.0,0.0,0.0,0.0
2021-09-30,1278.89,0.0,1278.89,854.11,20.64,-47.48,151.94,49.86,170.89,78.93,222.53,301.46,27.36,274.1,0.0,274.1,29.91,244.19,133.51,377.7,315.79,1.2,1.2,0.0,0.0,0.0,0.0,0.0
2021-12-31,1310.88,10.5,1321.38,774.85,31.88,51.5,150.81,51.88,180.32,80.14,36.54,116.68,30.53,86.15,0.0,86.15,29.71,56.44,151.89,208.33,315.79,0.66,0.66,0.0,0.0,0.0,0.0,0.0
2022-03-31,1611.44,19.16,1630.6,995.26,37.24,-9.5,158.77,52.93,233.17,162.73,383.89,546.62,58.93,487.69,-47.56,440.13,42.86,397.27,0.0,397.27,451.76,0.88,0.88,0.0,0.0,0.0,0.0,0.0
2022-06-30,1608.7,9.53,1618.23,1048.19,33.19,-6.95,180.02,55.74,219.75,88.29,86.67,174.96,29.78,145.18,0.0,145.18,25.18,120.0,0.0,120.0,451.76,0.27,0.27,0.0,0.0,0.0,0.0,0.0
2022-09-30,1797.42,13.32,1810.74,1154.48,35.6,-14.67,194.79,56.21,234.02,150.31,144.77,295.08,21.76,273.32,0.0,273.32,59.41,213.91,0.0,213.91,451.76,0.31,0.31,0.0,0.0,0.0,0.0,0.0
2022-12-31,1799.88,0.0,1799.88,1145.57,40.2,-74.03,206.77,57.54,278.0,145.83,248.37,394.2,27.96,366.24,0.0,366.24,32.64,333.6,0.0,333.6,677.64,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2023-03-31,2029.4,37.54,2066.94,1216.37,40.25,4.86,217.92,61.79,381.13,144.62,44.99,189.61,65.13,124.48,0.0,124.48,18.44,106.04,0.0,106.04,677.64,0.15,0.15,0.0,0.0,0.0,0.0,0.0
2023-06-30,2017.43,0.0,2017.43,1219.53,30.56,16.47,230.12,68.67,255.52,196.56,79.37,275.93,49.81,226.12,0.0,226.12,46.73,179.39,0.0,179.39,677.64,0.26,0.26,0.0,0.0,0.0,0.0,0.0
2023-09-30,2221.18,0.0,2221.18,1400.89,52.5,-25.4,244.84,69.32,265.59,213.44,152.78,366.22,62.76,303.46,0.0,303.46,52.93,250.53,0.0,250.53,677.64,0.37,0.37,0.0,0.0,0.0,0.0,0.0
2023-12-31,2159.34,43.58,2202.92,1355.46,60.01,-0.38,244.95,80.79,284.56,177.53,53.18,230.71,76.2,154.51,0.0,154.51,34.45,120.06,0.0,120.06,677.64,0.18,0.18,0.0,0.0,0.0,0.0,0.0
2024-03-31,2306.99,59.23,2366.22,1470.21,69.79,-32.26,256.5,81.08,346.93,173.97,325.77,499.74,63.76,435.98,0.0,435.98,41.81,394.17,0.0,394.17,677.64,0.58,0.58,0.0,0.0,0.0,0.0,0.0
2024-06-30,2363.91,119.04,2482.95,1481.04,56.16,-16.36,281.65,85.94,322.7,271.82,22.03,293.85,70.14,223.71,0.0,223.71,55.76,167.95,0.0,167.95,677.64,0.25,0.25,0.0,0.0,0.0,0.0,0.0
2024-09-30,2573.76,0.0,2573.76,1631.64,61.04,-47.12,282.32,88.75,341.77,215.36,533.25,748.61,84.06,664.55,0.0,664.55,22.54,642.01,0.0,642.01,703.63,0.94,0.94,0.0,0.0,0.0,0.0,0.0
2024-12-31,2408.66,0.0,2408.66,1481.1,48.92,29.64,281.7,89.51,368.11,109.68,159.56,269.24,90.57,178.67,0.0,178.67,57.09,121.58,0.0,121.58,703.63,0.17,0.17,0.0,0.0,0.0,0.0,0.0
