Date,Net Sales/Income from operations,Other Operating Income,Total Income From Operations,Consumption of Raw Materials,Purchase of Traded Goods,Increase/Decrease in Stocks,Employees Cost,Depreciation,Other Expenses,"P/L Before Other Inc. , Int., Excpt. Items & Tax",Other Income,"P/L Before Int., Excpt. Items & Tax",Interest,P/L Before Exceptional Items & Tax,Exceptional Items,P/L Before Tax,Tax,P/L After Tax from Ordinary Activities,Net Profit/(Loss) For the Period,Equity Share Capital,Basic EPS,Diluted EPS,No Of Shares (Crores),Share Holding (%),- Number of shares (Crores),- Per. of shares (as a % of the total sh. of prom. and promoter group),- Per. of shares (as a % of the total Share Cap. of the company)
2018-06-30,797.28,0.0,797.28,73.02,248.66,51.0,82.26,15.01,210.53,116.81,11.98,128.78,0.9,127.88,0.0,127.88,45.33,82.55,82.55,64.26,6.42,6.42,0.0,0.0,0.0,0.0,0.0
2018-09-30,673.07,0.0,673.07,79.38,319.05,-100.79,80.89,15.34,207.21,72.0,14.9,86.89,1.13,85.76,0.0,85.76,30.1,55.66,55.66,64.26,4.33,4.33,0.0,0.0,0.0,0.0,0.0
2018-12-31,778.7,0.0,778.7,58.69,200.7,63.17,83.06,17.03,209.46,146.59,13.74,160.34,0.93,159.41,0.0,159.41,56.23,103.18,103.18,64.26,8.03,8.03,0.0,0.0,0.0,0.0,0.0
2019-03-31,679.39,0.0,679.39,69.62,317.72,-95.9,84.88,16.63,208.56,77.87,27.93,105.8,0.59,105.21,0.0,105.21,16.95,88.27,88.27,64.26,6.87,6.87,0.0,0.0,0.0,0.0,0.0
2019-06-30,882.14,0.0,882.14,37.76,282.31,79.42,98.04,73.01,141.65,169.96,16.93,186.89,31.35,155.54,0.0,155.54,54.81,100.73,100.73,64.26,7.84,7.84,0.0,0.0,0.0,0.0,0.0
2019-09-30,721.96,0.0,721.96,73.12,330.29,-88.62,89.01,74.87,132.8,110.48,17.75,128.23,30.77,97.46,0.0,97.46,26.09,71.37,71.37,64.26,5.55,5.55,0.0,0.0,0.0,0.0,0.0
2019-12-31,829.64,0.0,829.64,49.33,173.52,103.56,97.47,76.45,143.18,186.14,17.06,203.2,28.5,174.7,0.0,174.7,57.5,117.2,117.2,64.26,9.12,9.12,0.0,0.0,0.0,0.0,0.0
2020-03-31,619.7,0.0,619.7,96.76,287.5,-128.64,91.9,71.44,133.35,67.39,17.11,84.49,27.12,57.37,0.0,57.37,19.77,37.61,37.61,64.26,2.93,2.93,0.0,0.0,0.0,0.0,0.0
2020-06-30,134.79,0.0,134.79,0.17,35.21,44.95,84.76,73.07,55.81,-159.19,52.03,-107.16,27.84,-135.0,0.0,-135.0,-33.87,-101.13,-101.13,64.26,-7.87,-7.87,0.0,0.0,0.0,0.0,0.0
2020-09-30,367.87,0.0,367.87,27.89,109.07,45.51,82.65,64.46,84.6,-46.3,14.33,-31.97,26.54,-58.51,0.0,-58.51,-14.12,-44.39,-44.39,64.26,-3.45,-3.45,0.0,0.0,0.0,0.0,0.0
2020-12-31,614.74,0.0,614.74,67.46,82.35,148.19,81.08,65.23,118.52,51.9,13.21,65.11,25.02,40.1,-4.61,35.49,9.69,25.8,25.8,64.26,2.01,2.01,0.0,0.0,0.0,0.0,0.0
2021-03-31,589.91,0.0,589.91,14.39,239.23,23.08,91.33,61.97,109.9,50.01,14.47,64.49,24.16,40.33,0.0,40.33,10.89,29.44,29.44,64.26,2.29,2.29,0.0,0.0,0.0,0.0,0.0
2021-06-30,267.05,0.0,267.05,33.15,155.51,-71.59,88.82,50.07,95.17,-84.08,12.18,-71.9,22.99,-94.89,0.0,-94.89,-23.57,-71.32,-71.32,64.26,-5.55,-5.55,0.0,0.0,0.0,0.0,0.0
2021-09-30,614.12,0.0,614.12,70.5,260.82,-41.95,89.68,58.59,115.96,60.52,11.46,71.98,21.96,50.02,0.0,50.02,12.97,37.05,37.05,64.26,2.88,2.88,0.0,0.0,0.0,0.0,0.0
2021-12-31,841.3,0.0,841.3,74.14,292.5,31.57,104.96,61.55,169.51,107.08,13.54,120.61,23.34,97.28,0.0,97.28,24.92,72.36,72.36,64.26,5.63,5.63,0.0,0.0,0.0,0.0,0.0
2022-03-31,665.25,0.0,665.25,70.0,385.63,-173.47,95.22,71.75,125.89,90.23,18.72,108.95,24.54,84.41,0.0,84.41,21.61,62.8,62.8,64.26,4.89,4.89,0.0,0.0,0.0,0.0,0.0
2022-06-30,943.02,0.0,943.02,82.17,360.4,-33.44,104.82,69.33,184.42,175.31,9.27,184.58,24.9,159.67,0.0,159.67,40.33,119.34,119.34,64.26,9.29,9.29,0.0,0.0,0.0,0.0,0.0
2022-09-30,829.76,0.0,829.76,74.72,404.89,-106.08,107.05,73.57,188.27,87.34,7.97,95.31,27.17,68.14,0.0,68.14,17.03,51.11,51.11,64.26,3.98,3.98,0.0,0.0,0.0,0.0,0.0
2022-12-31,900.21,0.0,900.21,40.04,202.24,164.64,102.89,75.38,184.11,130.91,7.51,138.41,28.58,109.83,0.0,109.83,26.52,83.31,83.31,64.26,6.47,6.47,0.0,0.0,0.0,0.0,0.0
2023-03-31,778.59,0.0,778.59,64.68,320.57,-61.42,103.94,76.47,171.58,102.78,12.61,115.39,27.21,88.18,0.0,88.18,22.63,65.56,65.56,64.26,5.1,5.1,0.0,0.0,0.0,0.0,0.0
2023-06-30,958.15,0.0,958.15,65.24,332.11,36.21,104.78,80.96,179.45,159.39,13.22,172.61,28.14,144.48,0.0,144.48,36.63,107.84,107.84,64.26,8.39,8.39,0.0,0.0,0.0,0.0,0.0
2023-09-30,819.12,0.0,819.12,55.71,343.37,-55.04,105.83,81.58,187.27,100.41,15.45,115.85,28.39,87.46,-40.9,46.56,12.07,34.49,34.49,64.26,2.68,2.68,0.0,0.0,0.0,0.0,0.0
2023-12-31,903.47,0.0,903.47,49.91,305.5,42.49,102.51,85.88,221.32,95.87,10.79,106.67,29.34,77.32,0.0,77.32,20.01,57.31,57.31,64.26,4.46,4.46,0.0,0.0,0.0,0.0,0.0
2024-03-31,797.67,0.0,797.67,59.29,316.99,-57.32,105.14,90.19,194.19,89.19,22.01,111.2,30.92,80.28,0.0,80.28,19.99,60.29,60.29,64.26,4.69,4.69,0.0,0.0,0.0,0.0,0.0
2024-06-30,944.63,0.0,944.63,54.91,296.58,75.37,120.36,87.13,212.24,98.04,16.16,114.2,30.77,83.43,133.95,217.38,43.01,174.37,174.37,64.26,13.57,13.57,0.0,0.0,0.0,0.0,0.0
2024-09-30,837.14,0.0,837.14,71.51,289.54,2.53,113.72,90.21,184.83,84.81,17.1,101.9,31.79,70.11,0.0,70.11,17.75,52.36,52.36,64.26,4.07,4.07,0.0,0.0,0.0,0.0,0.0
2024-12-31,918.48,0.0,918.48,73.32,242.68,86.89,103.23,90.15,213.3,108.91,9.72,118.63,31.11,87.51,-10.78,76.73,18.56,58.17,58.17,64.26,4.53,4.53,0.0,0.0,0.0,0.0,0.0
