Date,Net Sales/Income from operations,Other Operating Income,Total Income From Operations,Consumption of Raw Materials,Purchase of Traded Goods,Increase/Decrease in Stocks,Power & Fuel,Employees Cost,Depreciation,Other Expenses,"P/L Before Other Inc. , Int., Excpt. Items & Tax",Other Income,"P/L Before Int., Excpt. Items & Tax",Interest,P/L Before Exceptional Items & Tax,Exceptional Items,P/L Before Tax,Tax,P/L After Tax from Ordinary Activities,Net Profit/(Loss) For the Period,Equity Share Capital,Basic EPS,Diluted EPS,No Of Shares (Crores),Share Holding (%),- Number of shares (Crores),- Per. of shares (as a % of the total sh. of prom. and promoter group),- Per. of shares (as a % of the total Share Cap. of the company)
2015-12-31,739.24,10.58,749.82,314.39,1.06,14.56,0.0,47.92,76.42,187.93,107.54,100.97,208.51,8.79,199.72,0.0,199.72,63.82,135.9,135.9,19.33,14.06,14.06,0.0,0.0,0.0,0.0,0.0
2016-03-31,874.22,5.36,879.58,369.54,0.78,-4.12,0.0,61.12,70.45,213.33,168.48,82.06,250.54,8.14,242.4,0.0,242.4,87.41,154.99,154.99,19.33,16.02,16.02,0.0,0.0,0.0,0.0,0.0
2016-06-30,910.48,17.59,928.07,371.48,1.17,11.92,0.0,54.55,77.47,228.95,182.53,51.71,234.24,6.58,227.66,0.0,227.66,78.61,149.05,149.05,19.33,15.42,15.42,0.0,0.0,0.0,0.0,0.0
2016-09-30,912.15,20.37,932.52,380.52,1.71,-15.67,0.0,53.99,72.49,204.48,235.0,103.54,338.54,4.69,333.85,0.0,333.85,90.93,242.92,242.92,19.33,25.13,25.13,0.0,0.0,0.0,0.0,0.0
2016-12-31,864.69,17.46,882.15,375.34,1.83,-18.82,0.0,56.22,78.79,189.61,199.18,63.16,262.34,4.9,257.44,0.0,257.44,71.75,185.69,185.69,19.33,19.21,19.21,0.0,0.0,0.0,0.0,0.0
2017-03-31,1002.94,0.0,1002.94,445.71,3.09,23.04,0.0,59.53,75.08,216.2,180.29,61.72,242.01,5.27,236.74,0.0,236.74,99.27,137.47,137.47,19.33,14.23,14.23,0.0,0.0,0.0,0.0,0.0
2017-06-30,1012.77,0.0,1012.77,551.25,2.03,-30.13,0.0,58.74,75.5,214.67,140.71,92.27,232.98,5.14,227.84,0.0,227.84,74.7,153.14,153.14,19.33,15.84,15.84,0.0,0.0,0.0,0.0,0.0
2017-09-30,1114.45,0.0,1114.45,544.3,1.83,2.07,0.0,59.63,77.66,201.72,227.24,82.5,309.74,2.6,307.14,0.0,307.14,104.16,202.98,202.98,19.33,21.0,21.0,0.0,0.0,0.0,0.0,0.0
2017-12-31,1106.31,0.0,1106.31,500.52,9.7,-5.39,0.0,61.48,79.92,250.01,210.07,77.74,287.81,1.89,285.92,0.0,285.92,96.42,189.5,189.5,38.66,9.8,9.8,0.0,0.0,0.0,0.0,0.0
2018-03-31,1231.76,0.0,1231.76,569.14,14.06,-9.53,0.0,68.93,78.26,293.59,217.31,83.7,301.01,3.43,297.58,0.0,297.58,103.96,193.62,193.62,38.66,10.02,10.02,0.0,0.0,0.0,0.0,0.0
2018-06-30,1362.39,0.0,1362.39,634.95,13.88,-10.59,0.0,68.08,84.1,298.47,273.5,82.23,355.73,3.32,352.41,0.0,352.41,122.16,230.25,230.25,38.66,11.91,11.91,0.0,0.0,0.0,0.0,0.0
2018-09-30,1325.48,0.0,1325.48,634.01,12.83,-34.68,0.0,68.13,82.82,312.56,249.81,90.86,340.67,2.45,338.22,0.0,338.22,115.91,222.31,222.31,38.66,11.5,11.5,0.0,0.0,0.0,0.0,0.0
2018-12-31,1205.59,0.0,1205.59,553.73,17.2,-18.04,0.0,68.0,83.37,283.81,217.52,0.97,218.49,1.99,216.5,0.0,216.5,71.8,144.7,144.7,38.66,7.48,7.48,0.0,0.0,0.0,0.0,0.0
2019-03-31,1351.04,0.0,1351.04,618.28,16.46,24.79,0.0,59.42,82.26,312.07,237.76,40.15,277.91,2.03,275.88,0.0,275.88,91.14,184.74,184.74,38.66,9.56,9.56,0.0,0.0,0.0,0.0,0.0
2019-06-30,1193.48,0.0,1193.48,537.54,14.01,23.44,0.0,69.55,84.1,281.1,183.74,71.6,255.34,1.79,253.55,0.0,253.55,77.55,176.0,176.0,38.66,9.1,9.1,0.0,0.0,0.0,0.0,0.0
2019-09-30,1071.19,0.0,1071.19,494.13,12.88,-39.19,0.0,70.05,90.79,265.84,176.69,80.74,257.43,1.74,255.69,0.0,255.69,-35.31,291.0,291.0,38.66,15.05,15.05,0.0,0.0,0.0,0.0,0.0
2019-12-31,1160.5,0.0,1160.5,487.99,12.85,-21.79,0.0,70.78,94.86,269.19,246.62,30.06,276.68,1.85,274.83,0.0,274.83,54.15,220.68,220.68,38.66,11.42,11.42,0.0,0.0,0.0,0.0,0.0
2020-03-31,1357.32,0.0,1357.32,503.55,15.03,86.35,0.0,75.44,98.26,304.4,274.29,66.37,340.66,1.89,338.77,0.0,338.77,81.47,257.3,257.3,38.66,13.31,13.31,0.0,0.0,0.0,0.0,0.0
2020-06-30,928.72,0.0,928.72,408.7,11.2,-53.41,0.0,70.13,99.6,261.51,130.99,33.29,164.28,2.42,161.86,0.0,161.86,40.05,121.81,121.81,38.66,6.3,6.3,0.0,0.0,0.0,0.0,0.0
2020-09-30,1578.76,0.0,1578.76,595.12,18.91,-2.55,0.0,84.42,101.19,346.15,435.52,18.38,453.9,3.39,450.51,0.0,450.51,111.03,339.48,339.48,38.66,17.56,17.56,0.0,0.0,0.0,0.0,0.0
2020-12-31,1504.55,0.0,1504.55,621.63,20.42,-38.54,0.0,83.14,101.93,341.52,374.45,51.37,425.82,1.71,424.11,0.0,424.11,102.22,321.89,321.89,38.66,16.65,16.65,0.0,0.0,0.0,0.0,0.0
2021-03-31,1745.89,0.0,1745.89,754.01,21.66,-54.33,0.0,88.25,103.43,394.47,438.4,58.41,496.81,2.3,494.51,0.0,494.51,122.31,372.2,372.2,38.66,19.26,19.26,0.0,0.0,0.0,0.0,0.0
2021-06-30,1813.07,0.0,1813.07,862.99,17.15,-97.88,0.0,94.44,104.1,423.7,408.57,78.21,486.78,2.12,484.66,0.0,484.66,153.46,331.2,331.2,38.66,17.13,17.13,0.0,0.0,0.0,0.0,0.0
2021-09-30,2049.82,0.0,2049.82,977.07,17.41,-66.81,0.0,99.43,108.47,502.82,411.43,133.07,544.5,1.81,542.69,0.0,542.69,165.47,377.22,377.22,38.66,19.51,19.51,0.0,0.0,0.0,0.0,0.0
2021-12-31,2029.95,0.0,2029.95,994.86,20.12,-49.11,0.0,96.69,114.51,523.97,328.91,111.6,440.51,1.79,438.72,0.0,438.72,110.14,328.58,328.58,38.66,16.99,16.99,0.0,0.0,0.0,0.0,0.0
2022-03-31,2373.87,0.0,2373.87,1122.84,21.44,-41.53,0.0,89.87,116.69,681.74,382.82,107.72,490.54,2.14,488.4,0.0,488.4,114.71,373.69,373.69,38.66,19.33,19.33,0.0,0.0,0.0,0.0,0.0
2022-06-30,2646.28,0.0,2646.28,1377.9,22.21,-130.91,0.0,107.13,126.2,814.49,329.26,102.32,431.58,2.74,428.84,0.0,428.84,109.1,319.74,319.74,38.66,16.54,16.54,0.0,0.0,0.0,0.0,0.0
2022-09-30,2704.29,0.0,2704.29,1207.41,25.76,135.86,0.0,102.22,134.06,788.5,310.48,225.96,536.44,4.31,532.13,0.0,532.13,128.33,403.8,403.8,38.66,20.89,20.89,0.0,0.0,0.0,0.0,0.0
2022-12-31,2142.32,0.0,2142.32,1082.52,26.95,28.49,0.0,99.9,144.92,647.21,112.33,43.11,155.44,13.6,141.84,0.0,141.84,42.22,99.62,99.62,38.66,5.15,5.15,0.0,0.0,0.0,0.0,0.0
2023-03-31,2317.63,0.0,2317.63,1136.36,29.46,13.75,0.0,94.91,151.45,572.35,319.35,53.99,373.34,24.99,348.35,0.0,348.35,92.8,255.55,255.55,38.66,13.22,13.22,0.0,0.0,0.0,0.0,0.0
2023-06-30,2120.02,0.0,2120.02,1029.34,28.68,-35.77,0.0,105.47,153.71,510.92,327.67,103.68,431.35,20.8,410.55,0.0,410.55,98.27,312.28,312.28,38.66,16.15,16.15,0.0,0.0,0.0,0.0,0.0
2023-09-30,2225.84,0.0,2225.84,1070.8,26.22,-15.61,0.0,111.45,158.64,514.58,359.76,106.96,466.72,22.88,443.84,0.0,443.84,108.45,335.39,335.39,38.66,17.35,17.35,0.0,0.0,0.0,0.0,0.0
2023-12-31,2279.76,0.0,2279.76,1084.87,29.75,-3.35,0.0,113.69,159.06,515.8,379.94,66.49,446.43,35.37,411.06,0.0,411.06,101.97,309.09,309.09,38.66,15.99,15.99,0.0,0.0,0.0,0.0,0.0
2024-03-31,2673.08,0.0,2673.08,1219.44,32.18,7.84,0.0,110.64,172.37,637.7,492.91,170.61,663.52,29.88,633.64,0.0,633.64,152.79,480.85,480.85,38.66,24.88,24.88,0.0,0.0,0.0,0.0,0.0
2024-06-30,2689.53,0.0,2689.53,1274.92,34.03,-23.08,0.0,116.01,161.69,637.21,488.75,158.83,647.58,20.97,626.61,0.0,626.61,149.32,477.29,477.29,38.66,24.69,24.69,0.0,0.0,0.0,0.0,0.0
2024-09-30,2436.19,0.0,2436.19,1129.31,28.42,12.0,0.0,118.57,164.66,567.56,415.67,90.0,505.67,40.35,465.32,0.0,465.32,115.72,349.6,349.6,38.66,18.08,18.08,0.0,0.0,0.0,0.0,0.0
2024-12-31,2540.57,0.0,2540.57,1264.42,35.71,-76.63,0.0,130.93,170.77,598.09,417.28,186.69,603.97,15.0,588.97,0.0,588.97,149.58,439.39,439.39,38.66,22.73,22.73,0.0,0.0,0.0,0.0,0.0
