Date,Net Sales/Income from operations,Other Operating Income,Total Income From Operations,Consumption of Raw Materials,Purchase of Traded Goods,Increase/Decrease in Stocks,Employees Cost,Depreciation,Other Expenses,"P/L Before Other Inc. , Int., Excpt. Items & Tax",Other Income,"P/L Before Int., Excpt. Items & Tax",Interest,P/L Before Exceptional Items & Tax,Exceptional Items,P/L Before Tax,Tax,P/L After Tax from Ordinary Activities,Net Profit/(Loss) For the Period,Equity Share Capital,Basic EPS,Diluted EPS,No Of Shares (Crores),Share Holding (%),- Number of shares (Crores),- Per. of shares (as a % of the total sh. of prom. and promoter group),- Per. of shares (as a % of the total Share Cap. of the company)
2016-03-31,628.18,0.0,628.18,179.61,36.13,1.97,149.23,44.38,206.15,10.71,11.58,22.29,6.62,15.67,0.0,15.67,-17.27,32.94,32.94,25.24,2.61,2.61,0.0,0.0,0.0,0.0,0.0
2016-06-30,821.53,20.63,842.16,232.69,33.96,46.55,179.11,42.15,221.34,86.36,4.87,91.23,14.66,76.57,0.0,76.57,29.0,47.57,47.57,25.24,3.77,3.77,0.0,0.0,0.0,0.0,0.0
2016-09-30,852.9,19.13,872.03,255.91,45.58,18.15,175.98,42.92,248.38,85.11,6.19,91.3,-1.05,92.35,0.0,92.35,37.4,54.95,54.95,25.24,4.35,4.35,0.0,0.0,0.0,0.0,0.0
2016-12-31,730.84,8.92,739.76,227.04,41.32,-25.65,161.1,43.15,225.56,67.24,5.93,73.17,9.59,63.58,0.0,63.58,22.2,41.38,41.38,25.24,3.28,3.28,0.0,0.0,0.0,0.0,0.0
2017-03-31,665.8,0.0,665.8,231.67,40.98,-40.78,158.74,42.78,207.53,24.88,5.22,30.1,4.4,25.7,0.0,25.7,-18.69,44.39,44.39,25.24,3.52,3.52,0.0,0.0,0.0,0.0,0.0
2017-06-30,712.96,0.0,712.96,253.34,27.62,-13.35,174.66,43.34,249.17,-21.82,6.18,-15.64,5.58,-21.22,0.0,-21.22,-0.97,-20.25,-20.25,25.24,-1.6,-1.6,0.0,0.0,0.0,0.0,0.0
2017-09-30,864.29,0.0,864.29,218.99,44.15,31.89,187.21,44.05,233.02,104.98,11.0,115.98,6.39,109.59,0.0,109.59,13.12,96.47,96.47,25.24,7.64,7.64,0.0,0.0,0.0,0.0,0.0
2017-12-31,859.21,0.0,859.21,227.33,53.45,13.07,182.35,43.82,221.81,117.38,10.97,128.35,5.6,122.75,0.0,122.75,17.17,105.58,105.58,25.24,8.37,8.37,0.0,0.0,0.0,0.0,0.0
2018-03-31,782.75,0.0,782.75,223.54,43.08,-10.63,168.56,43.15,248.31,66.74,11.39,78.13,6.45,71.68,0.0,71.68,20.37,51.31,51.31,25.24,4.07,4.07,0.0,0.0,0.0,0.0,0.0
2018-06-30,853.93,0.0,853.93,253.27,35.68,-11.23,195.4,44.49,266.8,69.52,13.63,83.15,4.93,78.22,0.0,78.22,12.7,65.52,65.52,25.27,5.19,5.19,0.0,0.0,0.0,0.0,0.0
2018-09-30,997.82,0.0,997.82,284.43,47.35,-18.43,203.77,43.16,307.91,129.63,13.75,143.38,2.38,141.0,0.0,141.0,21.26,119.74,119.74,25.27,9.48,9.48,0.0,0.0,0.0,0.0,0.0
2018-12-31,947.59,0.0,947.59,294.18,40.8,-35.27,176.25,42.62,239.93,189.08,12.63,201.71,4.93,196.78,0.0,196.78,36.6,160.18,160.18,25.27,12.68,12.68,0.0,0.0,0.0,0.0,0.0
2019-03-31,833.81,0.0,833.81,266.14,44.04,-41.21,176.82,41.61,213.35,133.06,14.58,147.64,6.25,141.39,0.0,141.39,31.92,109.47,109.47,25.27,8.67,8.67,0.0,0.0,0.0,0.0,0.0
2019-06-30,1011.01,0.0,1011.01,321.64,45.91,-4.98,205.5,42.04,247.9,153.0,19.43,172.43,4.47,167.96,0.0,167.96,35.91,132.05,132.05,25.27,10.45,10.45,0.0,0.0,0.0,0.0,0.0
2019-09-30,1212.56,0.0,1212.56,387.77,53.91,-32.02,219.69,45.11,321.65,216.45,14.33,230.78,4.05,226.73,0.0,226.73,30.71,196.02,196.02,25.27,15.51,15.51,0.0,0.0,0.0,0.0,0.0
2019-12-31,1139.07,0.0,1139.07,350.63,53.98,-23.08,217.72,46.16,274.38,219.28,17.63,236.91,3.8,233.11,0.0,233.11,36.48,196.63,196.63,25.27,15.56,15.56,0.0,0.0,0.0,0.0,0.0
2020-03-31,1004.79,0.0,1004.79,371.06,50.85,-94.97,227.88,45.38,257.25,147.34,13.3,160.64,3.47,157.17,0.0,157.17,29.41,127.76,127.76,25.27,10.11,10.1,0.0,0.0,0.0,0.0,0.0
2020-06-30,1485.25,0.0,1485.25,362.73,33.37,11.34,241.92,45.23,247.94,542.72,11.68,554.4,2.46,551.94,0.0,551.94,98.3,453.64,453.64,25.27,35.9,35.67,0.0,0.0,0.0,0.0,0.0
2020-09-30,1297.77,0.0,1297.77,405.78,32.78,-32.0,239.09,46.26,291.96,313.9,15.0,328.9,1.81,327.09,0.0,327.09,51.41,275.68,275.68,25.27,21.79,21.79,0.0,0.0,0.0,0.0,0.0
2020-12-31,1315.22,0.0,1315.22,377.72,61.6,28.08,230.03,47.66,268.96,301.17,15.65,316.82,1.56,315.26,0.0,315.26,55.29,259.97,259.97,25.37,20.49,20.49,0.0,0.0,0.0,0.0,0.0
2021-03-31,1040.92,0.0,1040.92,409.3,69.93,-178.15,237.8,48.57,285.4,168.07,19.91,187.98,2.31,185.67,0.0,185.67,34.19,151.48,151.48,25.37,11.94,11.94,0.0,0.0,0.0,0.0,0.0
2021-06-30,1478.6,0.0,1478.6,404.08,52.14,41.97,280.64,49.96,305.79,344.02,13.61,357.63,1.26,356.37,0.0,356.37,71.65,284.72,284.72,25.37,22.45,22.45,0.0,0.0,0.0,0.0,0.0
2021-09-30,1423.84,0.0,1423.84,404.42,57.65,14.08,276.64,50.5,312.03,308.52,15.07,323.59,1.47,322.12,0.0,322.12,64.48,257.64,257.64,25.37,20.31,20.31,0.0,0.0,0.0,0.0,0.0
2021-12-31,1328.47,0.0,1328.47,397.79,81.8,-44.06,260.08,51.25,321.34,260.27,13.24,273.51,1.27,272.24,0.0,272.24,54.07,218.17,218.17,25.37,8.6,8.6,0.0,0.0,0.0,0.0,0.0
2022-03-31,1168.45,0.0,1168.45,394.69,91.31,-132.75,272.27,52.39,363.91,126.63,14.21,140.84,3.21,137.63,0.0,137.63,27.22,110.41,110.41,25.37,4.35,4.35,0.0,0.0,0.0,0.0,0.0
2022-06-30,1469.28,0.0,1469.28,439.73,60.92,15.91,297.67,53.41,397.6,204.04,18.81,222.85,6.79,216.06,0.0,216.06,72.24,143.82,143.82,25.37,5.67,5.67,0.0,0.0,0.0,0.0,0.0
2022-09-30,1484.88,0.0,1484.88,465.89,83.07,-49.41,294.27,54.92,419.12,217.02,36.59,253.61,9.01,244.6,0.0,244.6,76.82,167.78,167.78,25.37,6.61,6.61,0.0,0.0,0.0,0.0,0.0
2022-12-31,1432.79,0.0,1432.79,351.07,65.6,80.99,294.81,57.03,426.33,156.96,25.3,182.26,10.43,171.83,0.0,171.83,51.56,120.27,120.27,25.37,4.74,4.74,0.0,0.0,0.0,0.0,0.0
2023-03-31,1401.63,0.0,1401.63,412.05,71.25,56.89,297.71,59.21,388.09,116.43,33.47,149.9,17.69,132.21,0.0,132.21,47.39,84.82,84.82,25.37,3.34,3.34,0.0,0.0,0.0,0.0,0.0
2023-06-30,1488.71,0.0,1488.71,428.02,91.69,-45.32,332.49,60.35,384.3,237.18,43.16,280.34,30.76,249.58,0.0,249.58,83.0,166.58,166.58,25.37,6.57,6.57,0.0,0.0,0.0,0.0,0.0
2023-09-30,1662.67,0.0,1662.67,485.72,100.13,-50.96,336.15,61.35,482.65,247.63,36.14,283.77,38.64,245.13,0.0,245.13,83.0,162.13,162.13,25.37,6.39,6.39,0.0,0.0,0.0,0.0,0.0
2023-12-31,1506.83,0.0,1506.83,411.25,75.25,-1.11,334.33,63.02,413.62,210.47,16.89,227.36,27.21,200.15,0.0,200.15,63.21,136.94,136.94,25.37,5.4,5.4,0.0,0.0,0.0,0.0,0.0
2024-03-31,1510.62,0.0,1510.62,363.37,78.14,42.2,333.22,61.76,401.35,230.58,15.1,245.68,24.06,221.62,-94.32,127.3,62.54,64.76,64.76,25.37,2.55,2.55,0.0,0.0,0.0,0.0,0.0
2024-06-30,1565.86,0.0,1565.86,335.03,92.34,25.22,361.3,61.32,398.73,291.92,15.39,307.31,19.42,287.89,0.0,287.89,83.76,204.13,204.13,25.37,8.05,8.05,0.0,0.0,0.0,0.0,0.0
2024-09-30,1810.94,0.0,1810.94,378.93,94.76,62.25,382.44,62.65,490.45,339.46,17.0,356.46,17.25,339.21,0.0,339.21,95.09,244.12,244.12,25.37,9.62,9.62,0.0,0.0,0.0,0.0,0.0
2024-12-31,1662.68,0.0,1662.68,352.01,81.08,26.17,358.48,62.81,433.85,348.28,17.41,365.69,10.17,355.52,0.0,355.52,87.96,267.56,267.56,25.37,10.55,10.55,0.0,0.0,0.0,0.0,0.0
